CityName,StimuliFile,CityImage,StreetSign,LearningVideoFile,UpdatingVideoFile,Cue,Image,Category,CorrectResponse,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlockLearning.thisRepN,CityBlockLearning.thisTrialN,CityBlockLearning.thisN,CityBlockLearning.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,CityBlockUpdating.thisRepN,CityBlockUpdating.thisTrialN,CityBlockUpdating.thisN,CityBlockUpdating.thisIndex,UpdatingTrials.thisRepN,UpdatingTrials.thisTrialN,UpdatingTrials.thisN,UpdatingTrials.thisIndex,Test4afctTrials.thisRepN,Test4afctTrials.thisTrialN,Test4afctTrials.thisN,Test4afctTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,learning_cityname_text.started,learning_city_image.started,load_video_2.started,learning_movie.started,learning_end_vid_key.started,learning_end_vid_key.keys,text_countdown.started,cityname_text_start.started,Phase,fx_cross.started,plate_learning.started,learning_city_text.started,learning_street_text.started,learning_image.started,learning_skip_key.started,learning_skip_key.keys,short_break_key.keys,fx_cross.stopped,plate_learning.stopped,learning_city_text.stopped,learning_street_text.stopped,learning_image.stopped,learning_skip_key.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,learning_phase_test_text.started,learning_phase_key.started,learning_phase_key.keys,learning_phase_key.rt,text_countdown.stopped,cityname_text_start.stopped,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,test_key_resp.corr,text_response_test.text,written_text_mouse.x,written_text_mouse.y,written_text_mouse.leftButton,written_text_mouse.midButton,written_text_mouse.rightButton,written_text_mouse.time,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,text_response_test.started,written_text_mouse.started,plate_test.stopped,city_text_test.stopped,street_text_test.stopped,test_question.stopped,test_key_resp.stopped,button_image.stopped,long_break1_break_text.started,long_break1_key.started,long_break1_key.keys,long_break1_key.rt,end_learning_text.started,continue_updating_key.started,continue_updating_key.keys,continue_updating_key.rt,updating_instructions_text.started,intro_updating_key.started,intro_updating_key.keys,intro_updating_key.rt,cityname_text_intro.started,city_image_update.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,cityname_text.started,city_image.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,key_resp_update.started,button_image_updating.started,skip_key.started,key_resp_update.keys,key_resp_update.corr,skip_key.keys,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,skip_key_updating.started,skip_key_updating.keys,plate.stopped,city_text.stopped,street_text.stopped,fx_cross_prediction.stopped,key_resp_update.stopped,button_image_updating.stopped,skip_key.stopped,key_resp_update.rt,plate_updating.stopped,city_text_updating.stopped,street_text_updating.stopped,updating_image.stopped,skip_key_updating.stopped,long_break2_text.started,long_break2_key_resp.started,long_break2_key_resp.keys,long_break2_key_resp.rt,end_text_updating.started,continue_key.started,continue_key.keys,continue_key.rt,instructions_4afct_text.started,intro_4afct_key.started,intro_4afct_key.keys,intro_4afct_key.rt,updating_cue,reinstated,street_text_4afct.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp_4afct.started,clock0.started,key_resp_4afct.keys,key_resp_4afct.rt,test4afct_resp,short_break_4afct_key.keys,short_break_4afct_text.started,short_break_4afct_key.started,short_break_4afct_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,end_experiment_text.started,end_experiment_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,MOCSÁR UTCA,stimuli/scenes/022a.jpg,scene,right,0,stimuli/scenes/022a.jpg,stimuli/objects/007a.jpg,stimuli/objects/007b.jpg,stimuli/scenes/022a.jpg,stimuli/scenes/022b.jpg,dist1,dist2,target,lure,0,0,0,0,0,23,23,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,142.86167049990036,143.8626283998601,143.8626283998601,143.8626283998601,143.8626283998601,143.8626283998601,None,None,143.8626283998601,146.86160019994713,146.86160019994713,146.86160019994713,146.86160019994713,146.86160019994713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,PETÁRDA UTCA,stimuli/scenes/099a.jpg,scene,right,0,stimuli/scenes/099a.jpg,stimuli/scenes/099a.jpg,stimuli/objects/104b.jpg,stimuli/objects/104a.jpg,stimuli/scenes/099b.jpg,target,dist2,dist1,lure,0,0,0,0,0,24,24,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,146.86160019994713,147.8618043998722,147.8618043998722,147.8618043998722,147.8618043998722,147.8618043998722,None,None,147.8618043998722,150.8616539000068,150.8616539000068,150.8616539000068,150.8616539000068,150.8616539000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,SZŐLŐ UTCA,stimuli/objects/007a.jpg,object,left,0,stimuli/objects/007a.jpg,stimuli/objects/006a.jpg,stimuli/objects/006b.jpg,stimuli/objects/007a.jpg,stimuli/objects/007b.jpg,dist1,dist2,target,lure,0,0,0,0,0,25,25,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,150.8616539000068,151.87165079987608,151.87165079987608,151.87165079987608,151.87165079987608,151.87165079987608,None,None,151.87165079987608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TOLMÁCS UTCA,stimuli/scenes/068a.jpg,scene,right,0,stimuli/scenes/068a.jpg,stimuli/scenes/068a.jpg,stimuli/scenes/068b.jpg,stimuli/objects/048a.jpg,stimuli/objects/048b.jpg,target,lure,dist1,dist2,0,0,0,0,0,26,26,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,154.8783539000433,155.8792580999434,155.8792580999434,155.8792580999434,155.8792580999434,155.8792580999434,None,None,155.8792580999434,158.8781443000771,158.8781443000771,158.8781443000771,158.8781443000771,158.8781443000771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,PAPRIKA UTCA,stimuli/scenes/056a.jpg,scene,right,0,stimuli/scenes/056a.jpg,stimuli/scenes/079a.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/079b.jpg,stimuli/scenes/056b.jpg,dist1,target,dist2,lure,0,0,0,0,0,27,27,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,158.8781443000771,159.87865819991566,159.87865819991566,159.87865819991566,159.87865819991566,159.87865819991566,None,None,159.87865819991566,162.87803780008107,162.87803780008107,162.87803780008107,162.87803780008107,162.87803780008107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,HEGESZTŐ UTCA,stimuli/objects/093a.jpg,object,left,2,stimuli/scenes/033a.jpg,stimuli/scenes/030a.jpg,stimuli/scenes/033b.jpg,stimuli/scenes/033a.jpg,stimuli/scenes/030b.jpg,dist1,lure,target,dist2,0,0,0,0,0,28,28,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,162.87803780008107,163.8787624000106,163.8787624000106,163.8787624000106,163.8787624000106,163.8787624000106,None,None,163.8787624000106,166.87785729998723,166.87785729998723,166.87785729998723,166.87785729998723,166.87785729998723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TÜKÖR UTCA,stimuli/objects/002a.jpg,object,left,1,stimuli/objects/017a.jpg,stimuli/objects/017b.jpg,stimuli/objects/017a.jpg,stimuli/scenes/020b.jpg,stimuli/scenes/020a.jpg,lure,target,dist2,dist1,0,0,0,0,0,29,29,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,166.87785729998723,167.88298689993098,167.88298689993098,167.88298689993098,167.88298689993098,167.88298689993098,None,None,167.88298689993098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,NARANCS UTCA,stimuli/scenes/039a.jpg,scene,right,2,stimuli/objects/032a.jpg,stimuli/objects/032a.jpg,stimuli/scenes/053b.jpg,stimuli/scenes/053a.jpg,stimuli/objects/032b.jpg,target,dist2,dist1,lure,0,0,0,0,0,30,30,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,170.89470339985564,171.89689259999432,171.89689259999432,171.89689259999432,171.89689259999432,171.89689259999432,None,None,171.89689259999432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,AKÁC UTCA,stimuli/objects/100a.jpg,object,left,0,stimuli/objects/100a.jpg,stimuli/objects/100a.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/056b.jpg,stimuli/objects/100b.jpg,target,dist1,dist2,lure,0,0,0,0,0,31,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,174.9111363000702,175.91461810003966,175.91461810003966,175.91461810003966,175.91461810003966,175.91461810003966,None,None,175.91461810003966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,LEMEZ UTCA,stimuli/objects/011a.jpg,object,left,0,stimuli/objects/011a.jpg,stimuli/objects/011a.jpg,stimuli/objects/087b.jpg,stimuli/objects/087a.jpg,stimuli/objects/011b.jpg,target,dist2,dist1,lure,0,0,0,0,0,32,32,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,178.9275676999241,179.9325858000666,179.9325858000666,179.9325858000666,179.9325858000666,179.9325858000666,None,None,179.9325858000666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,RIBIZLI UTCA,stimuli/scenes/051a.jpg,scene,right,0,stimuli/scenes/051a.jpg,stimuli/scenes/051a.jpg,stimuli/objects/109a.jpg,stimuli/scenes/051b.jpg,stimuli/objects/109b.jpg,target,dist1,lure,dist2,0,0,0,0,0,33,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,182.94430179987103,183.94986400008202,183.94986400008202,183.94986400008202,183.94986400008202,183.94986400008202,None,None,183.94986400008202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,BÚJÓCSKA UTCA,stimuli/objects/116a.jpg,object,left,1,stimuli/objects/113a.jpg,stimuli/objects/113b.jpg,stimuli/objects/017a.jpg,stimuli/objects/113a.jpg,stimuli/objects/017b.jpg,lure,dist1,target,dist2,0,0,0,0,0,34,34,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,186.96135220001452,187.96431150007993,187.96431150007993,187.96431150007993,187.96431150007993,187.96431150007993,None,None,187.96431150007993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,ZÁSZLÓ UTCA,stimuli/scenes/028a.jpg,scene,right,0,stimuli/scenes/028a.jpg,stimuli/objects/100b.jpg,stimuli/scenes/028b.jpg,stimuli/objects/100a.jpg,stimuli/scenes/028a.jpg,dist2,lure,dist1,target,0,0,0,0,0,35,35,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,190.97768500004895,191.97832429991104,191.97832429991104,191.97832429991104,191.97832429991104,191.97832429991104,None,None,191.97832429991104,194.97745050000958,194.97745050000958,194.97745050000958,194.97745050000958,194.97745050000958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,VASALÓ UTCA,stimuli/scenes/078a.jpg,scene,right,2,stimuli/objects/096a.jpg,stimuli/objects/119a.jpg,stimuli/objects/096b.jpg,stimuli/objects/119b.jpg,stimuli/objects/096a.jpg,dist1,lure,dist2,target,0,0,0,0,0,36,36,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,194.97745050000958,195.97800070000812,195.97800070000812,195.97800070000812,195.97800070000812,195.97800070000812,None,None,195.97800070000812,198.97734049987048,198.97734049987048,198.97734049987048,198.97734049987048,198.97734049987048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,VITORLA UTCA,stimuli/objects/040a.jpg,object,left,0,stimuli/objects/040a.jpg,stimuli/scenes/098b.jpg,stimuli/objects/040a.jpg,stimuli/scenes/098a.jpg,stimuli/objects/040b.jpg,dist2,target,dist1,lure,0,0,0,0,0,37,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,198.97734049987048,199.97942320001312,199.97942320001312,199.97942320001312,199.97942320001312,199.97942320001312,None,None,199.97942320001312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TIGRIS UTCA,stimuli/scenes/024a.jpg,scene,right,0,stimuli/scenes/024a.jpg,stimuli/scenes/024a.jpg,stimuli/scenes/024b.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/046a.jpg,target,lure,dist2,dist1,0,0,0,0,0,38,38,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,202.9939806999173,203.99883319996297,203.99883319996297,203.99883319996297,203.99883319996297,203.99883319996297,None,None,203.99883319996297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,MARTINI UTCA,stimuli/objects/009a.jpg,object,left,0,stimuli/objects/009a.jpg,stimuli/scenes/076a.jpg,stimuli/scenes/076b.jpg,stimuli/objects/009a.jpg,stimuli/objects/009b.jpg,dist1,dist2,target,lure,0,0,0,0,0,39,39,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,207.01038230000995,208.01617729989812,208.01617729989812,208.01617729989812,208.01617729989812,208.01617729989812,None,None,208.01617729989812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KÓKUSZ UTCA,stimuli/objects/035a.jpg,object,left,0,stimuli/objects/035a.jpg,stimuli/objects/035b.jpg,stimuli/objects/046a.jpg,stimuli/objects/035a.jpg,stimuli/objects/046b.jpg,lure,dist1,target,dist2,0,0,0,0,0,40,40,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,211.02727660001256,212.02909719990566,212.02909719990566,212.02909719990566,212.02909719990566,212.02909719990566,None,None,212.02909719990566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KOCKA UTCA,stimuli/scenes/009a.jpg,scene,right,0,stimuli/scenes/009a.jpg,stimuli/objects/035b.jpg,stimuli/objects/035a.jpg,stimuli/scenes/009a.jpg,stimuli/scenes/009b.jpg,dist2,dist1,target,lure,0,0,0,0,0,41,41,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,215.04374490003102,216.04700869997032,216.04700869997032,216.04700869997032,216.04700869997032,216.04700869997032,None,None,216.04700869997032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KESZTYŰ UTCA,stimuli/objects/090a.jpg,object,left,0,stimuli/objects/090a.jpg,stimuli/objects/090b.jpg,stimuli/objects/021a.jpg,stimuli/objects/090a.jpg,stimuli/objects/021b.jpg,lure,dist1,target,dist2,0,0,0,0,0,42,42,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,219.06026399997063,220.0614910000004,220.0614910000004,220.0614910000004,220.0614910000004,220.0614910000004,None,None,220.0614910000004,223.06013499991968,223.06013499991968,223.06013499991968,223.06013499991968,223.06013499991968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,POGÁCSA UTCA,stimuli/scenes/067a.jpg,scene,right,0,stimuli/scenes/067a.jpg,stimuli/scenes/086b.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/086a.jpg,stimuli/scenes/067b.jpg,dist2,target,dist1,lure,0,0,0,0,0,43,43,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,223.06013499991968,224.06240960001014,224.06240960001014,224.06240960001014,224.06240960001014,224.06240960001014,None,None,224.06240960001014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,LEVÉL UTCA,stimuli/objects/036a.jpg,object,left,0,stimuli/objects/036a.jpg,stimuli/scenes/068b.jpg,stimuli/objects/036a.jpg,stimuli/objects/036b.jpg,stimuli/scenes/068a.jpg,dist2,target,lure,dist1,0,0,0,0,0,44,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,227.07698330003768,228.08119320007972,228.08119320007972,228.08119320007972,228.08119320007972,228.08119320007972,None,space,228.08119320007972,,,,,,231.0936765000224,231.0936765000224,7.0163518998306245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,ÁLLOMÁS UTCA,stimuli/scenes/077a.jpg,scene,right,0,stimuli/scenes/077a.jpg,stimuli/objects/036b.jpg,stimuli/scenes/077b.jpg,stimuli/scenes/077a.jpg,stimuli/objects/036a.jpg,dist2,lure,target,dist1,0,0,0,0,0,45,45,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learning,238.12656200001948,239.12982250005007,239.12982250005007,239.12982250005007,239.12982250005007,239.12982250005007,None,None,239.12982250005007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
