CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,key_resp.keys,key_resp.rt,test_resp,short_break_key.keys,fx_cross.stopped,clock0.started,short_break_text.started,short_break_key.started,short_break_key.rt,clock0.stopped,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,OLDAL UTCA,stimuli/scenes/087a.jpg,scene,2,stimuli/objects/086a.jpg,stimuli/objects/086b.jpg,stimuli/objects/046a.jpg,stimuli/objects/046b.jpg,stimuli/objects/086a.jpg,lure,dist1,dist2,target,0,1,1,0,0,45,45,61,,,,,,,571.0184694267809,572.0769871454686,572.0769871454686,572.0769871454686,572.0769871454686,572.0769871454686,572.0769871454686,572.0769871454686,572.0769871454686,572.0769871454686,572.0769871454686,572.0769871454686,572.0769871454686,None,,invalid,None,,575.519885128364,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KARTON UTCA,stimuli/objects/073a.jpg,object,1,stimuli/objects/075a.jpg,stimuli/objects/057a.jpg,stimuli/objects/075b.jpg,stimuli/objects/075a.jpg,stimuli/objects/057b.jpg,dist1,lure,target,dist2,0,1,1,0,0,46,46,1,,,,,,,577.0264156404883,578.1003850884736,578.1003850884736,578.1003850884736,578.1003850884736,578.1003850884736,578.1003850884736,578.1003850884736,578.1003850884736,578.1003850884736,578.1003850884736,578.1003850884736,578.1003850884736,f,2.8898915834724903,lure,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TÁNYÉR UTCA,stimuli/objects/105a.jpg,object,0,stimuli/objects/105a.jpg,stimuli/scenes/048b.jpg,stimuli/objects/105b.jpg,stimuli/scenes/048a.jpg,stimuli/objects/105a.jpg,dist2,lure,dist1,target,0,1,1,0,0,47,47,36,,,,,,,581.0085368156433,582.0594883710146,582.0594883710146,582.0594883710146,582.0594883710146,582.0594883710146,582.0594883710146,582.0594883710146,582.0594883710146,582.0594883710146,582.0594883710146,582.0594883710146,582.0594883710146,j,4.898775480687618,dist1,None,,585.4993994478136,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,RIBIZLI UTCA,stimuli/objects/118a.jpg,object,2,stimuli/scenes/023a.jpg,stimuli/scenes/023a.jpg,stimuli/objects/008b.jpg,stimuli/scenes/023b.jpg,stimuli/objects/008a.jpg,target,dist2,lure,dist1,0,1,1,0,0,48,48,79,,,,,,,586.9917035941035,588.0501189921051,588.0501189921051,588.0501189921051,588.0501189921051,588.0501189921051,588.0501189921051,588.0501189921051,588.0501189921051,588.0501189921051,588.0501189921051,588.0501189921051,588.0501189921051,d,3.2600485924631357,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZALVÉTA UTCA,stimuli/scenes/035a.jpg,scene,1,stimuli/scenes/099a.jpg,stimuli/objects/059b.jpg,stimuli/scenes/099a.jpg,stimuli/scenes/099b.jpg,stimuli/objects/059a.jpg,dist2,target,lure,dist1,0,1,1,0,0,49,49,56,,,,,,,591.3484453428537,592.3854930456728,592.3854930456728,592.3854930456728,592.3854930456728,592.3854930456728,592.3854930456728,592.3854930456728,592.3854930456728,592.3854930456728,592.3854930456728,592.3854930456728,592.3854930456728,f,2.172463594004512,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KOSÁR UTCA,stimuli/scenes/088a.jpg,scene,2,stimuli/objects/003a.jpg,stimuli/objects/003b.jpg,stimuli/scenes/096b.jpg,stimuli/scenes/096a.jpg,stimuli/objects/003a.jpg,lure,dist2,dist1,target,0,1,1,0,0,50,50,68,,,,,,,594.5909681264311,595.6322887465358,595.6322887465358,595.6322887465358,595.6322887465358,595.6322887465358,595.6322887465358,595.6322887465358,595.6322887465358,595.6322887465358,595.6322887465358,595.6322887465358,595.6322887465358,d,2.9419960398226976,lure,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÁRTYA UTCA,stimuli/objects/023a.jpg,object,0,stimuli/objects/023a.jpg,stimuli/objects/023b.jpg,stimuli/objects/023a.jpg,stimuli/scenes/100b.jpg,stimuli/scenes/100a.jpg,lure,target,dist2,dist1,0,1,1,0,0,51,51,37,,,,,,,598.5926432069391,599.6401251740754,599.6401251740754,599.6401251740754,599.6401251740754,599.6401251740754,599.6401251740754,599.6401251740754,599.6401251740754,599.6401251740754,599.6401251740754,599.6401251740754,599.6401251740754,d,4.518343131989241,lure,None,,603.0936695281416,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KOCSI UTCA,stimuli/objects/029a.jpg,object,2,stimuli/scenes/119a.jpg,stimuli/scenes/068b.jpg,stimuli/scenes/119b.jpg,stimuli/scenes/068a.jpg,stimuli/scenes/119a.jpg,dist2,lure,dist1,target,0,1,1,0,0,52,52,76,,,,,,,604.1861395034939,605.2426782883704,605.2426782883704,605.2426782883704,605.2426782883704,605.2426782883704,605.2426782883704,605.2426782883704,605.2426782883704,605.2426782883704,605.2426782883704,605.2426782883704,605.2426782883704,k,3.6669662445783615,target,None,,608.691384004429,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TULIPÁN UTCA,stimuli/scenes/094a.jpg,scene,0,stimuli/scenes/094a.jpg,stimuli/scenes/014a.jpg,stimuli/scenes/094b.jpg,stimuli/scenes/014b.jpg,stimuli/scenes/094a.jpg,dist1,lure,dist2,target,0,1,1,0,0,53,53,62,,,,,,,608.9343857392669,609.9675754066557,609.9675754066557,609.9675754066557,609.9675754066557,609.9675754066557,609.9675754066557,609.9675754066557,609.9675754066557,609.9675754066557,609.9675754066557,609.9675754066557,609.9675754066557,f,2.9740751050412655,lure,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HEGEDŰ UTCA,stimuli/objects/085a.jpg,object,0,stimuli/objects/085a.jpg,stimuli/scenes/021a.jpg,stimuli/objects/085a.jpg,stimuli/scenes/021b.jpg,stimuli/objects/085b.jpg,dist1,target,dist2,lure,0,1,1,0,0,54,54,46,,,,,,,612.976737966761,614.0128887277097,614.0128887277097,614.0128887277097,614.0128887277097,614.0128887277097,614.0128887277097,614.0128887277097,614.0128887277097,614.0128887277097,614.0128887277097,614.0128887277097,614.0128887277097,f,2.0496795140206814,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TERÍTŐ UTCA,stimuli/scenes/038a.jpg,scene,2,stimuli/objects/040a.jpg,stimuli/objects/040a.jpg,stimuli/objects/106b.jpg,stimuli/objects/040b.jpg,stimuli/objects/106a.jpg,target,dist2,lure,dist1,0,1,1,0,0,55,55,6,,,,,,,616.091311166063,617.1617155503482,617.1617155503482,617.1617155503482,617.1617155503482,617.1617155503482,617.1617155503482,617.1617155503482,617.1617155503482,617.1617155503482,617.1617155503482,617.1617155503482,617.1617155503482,None,,invalid,None,,620.599463576451,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HERNYÓ UTCA,stimuli/objects/006a.jpg,object,2,stimuli/scenes/046a.jpg,stimuli/objects/098a.jpg,stimuli/scenes/046b.jpg,stimuli/objects/098b.jpg,stimuli/scenes/046a.jpg,dist1,lure,dist2,target,0,1,1,0,0,56,56,13,,,,,,,622.0913879852742,623.1346073001623,623.1346073001623,623.1346073001623,623.1346073001623,623.1346073001623,623.1346073001623,623.1346073001623,623.1346073001623,623.1346073001623,623.1346073001623,623.1346073001623,623.1346073001623,j,3.5195859130471945,dist2,None,623.1346073001623,626.5836448594928,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PALACK UTCA,stimuli/objects/014a.jpg,object,2,stimuli/scenes/008a.jpg,stimuli/scenes/059a.jpg,stimuli/scenes/008b.jpg,stimuli/scenes/059b.jpg,stimuli/scenes/008a.jpg,dist1,lure,dist2,target,0,1,1,0,0,57,57,2,,,,,,,626.6785767618567,627.7002414669842,627.7002414669842,627.7002414669842,627.7002414669842,627.7002414669842,627.7002414669842,627.7002414669842,627.7002414669842,627.7002414669842,627.7002414669842,627.7002414669842,627.7002414669842,d,2.7614879310131073,dist1,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KOCKA UTCA,stimuli/scenes/053a.jpg,scene,1,stimuli/scenes/107a.jpg,stimuli/scenes/105b.jpg,stimuli/scenes/107b.jpg,stimuli/scenes/107a.jpg,stimuli/scenes/105a.jpg,dist2,lure,target,dist1,0,1,1,0,0,58,58,55,,,,,,,630.4907068181783,631.5411980841309,631.5411980841309,631.5411980841309,631.5411980841309,631.5411980841309,631.5411980841309,631.5411980841309,631.5411980841309,631.5411980841309,631.5411980841309,631.5411980841309,631.5411980841309,j,2.840741688385606,target,None,631.5411980841309,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MÁLNA UTCA,stimuli/objects/109a.jpg,object,1,stimuli/objects/028a.jpg,stimuli/objects/115a.jpg,stimuli/objects/028a.jpg,stimuli/objects/028b.jpg,stimuli/objects/115b.jpg,dist1,target,lure,dist2,0,1,1,0,0,59,59,14,,,,,,,634.4163293298334,635.4973993655294,635.4973993655294,635.4973993655294,635.4973993655294,635.4973993655294,635.4973993655294,635.4973993655294,635.4973993655294,635.4973993655294,635.4973993655294,635.4973993655294,635.4973993655294,j,3.0286082103848457,lure,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,OROSZLÁN UTCA,stimuli/objects/002a.jpg,object,1,stimuli/objects/103a.jpg,stimuli/objects/103a.jpg,stimuli/scenes/071b.jpg,stimuli/scenes/071a.jpg,stimuli/objects/103b.jpg,target,dist2,dist1,lure,0,1,1,0,0,60,60,38,,,,,,,638.544252788648,639.5964838247746,639.5964838247746,639.5964838247746,639.5964838247746,639.5964838247746,639.5964838247746,639.5964838247746,639.5964838247746,639.5964838247746,639.5964838247746,639.5964838247746,639.5964838247746,k,2.657398134469986,lure,None,639.5964838247746,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FEJSZE UTCA,stimuli/scenes/106a.jpg,scene,2,stimuli/objects/008a.jpg,stimuli/scenes/009b.jpg,stimuli/objects/008b.jpg,stimuli/scenes/009a.jpg,stimuli/objects/008a.jpg,dist2,lure,dist1,target,0,1,1,0,0,61,61,27,,,,,,,642.2740227561444,643.3140188008547,643.3140188008547,643.3140188008547,643.3140188008547,643.3140188008547,643.3140188008547,643.3140188008547,643.3140188008547,643.3140188008547,643.3140188008547,643.3140188008547,643.3140188008547,j,2.2674063816666603,dist1,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TÁSKA UTCA,stimuli/scenes/093a.jpg,scene,1,stimuli/scenes/071a.jpg,stimuli/scenes/071a.jpg,stimuli/scenes/071b.jpg,stimuli/scenes/107a.jpg,stimuli/scenes/107b.jpg,target,lure,dist1,dist2,0,1,1,0,0,62,62,41,,,,,,,645.6192737519741,646.6700657606125,646.6700657606125,646.6700657606125,646.6700657606125,646.6700657606125,646.6700657606125,646.6700657606125,646.6700657606125,646.6700657606125,646.6700657606125,646.6700657606125,646.6700657606125,f,2.767290376126766,lure,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,BÚJÓCSKA UTCA,stimuli/scenes/027a.jpg,scene,1,stimuli/scenes/003a.jpg,stimuli/scenes/003a.jpg,stimuli/objects/038a.jpg,stimuli/scenes/003b.jpg,stimuli/objects/038b.jpg,target,dist1,lure,dist2,0,1,1,0,0,63,63,33,,,,,,,649.4711877461523,650.518175214529,650.518175214529,650.518175214529,650.518175214529,650.518175214529,650.518175214529,650.518175214529,650.518175214529,650.518175214529,650.518175214529,650.518175214529,650.518175214529,j,3.9907870329916477,lure,None,,653.959087420255,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HÁRFA UTCA,stimuli/scenes/037a.jpg,scene,0,stimuli/scenes/037a.jpg,stimuli/scenes/037a.jpg,stimuli/scenes/037b.jpg,stimuli/objects/072a.jpg,stimuli/objects/072b.jpg,target,lure,dist1,dist2,0,1,1,0,0,64,64,16,,,,,,,654.5402793716639,655.5888722538948,655.5888722538948,655.5888722538948,655.5888722538948,655.5888722538948,655.5888722538948,655.5888722538948,655.5888722538948,655.5888722538948,655.5888722538948,655.5888722538948,655.5888722538948,d,2.9526026006788015,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LÁNDZSA UTCA,stimuli/scenes/011a.jpg,scene,2,stimuli/objects/064a.jpg,stimuli/objects/064a.jpg,stimuli/objects/064b.jpg,stimuli/objects/042b.jpg,stimuli/objects/042a.jpg,target,lure,dist2,dist1,0,1,1,0,0,65,65,15,,,,,,,658.5868336074054,659.6827681940049,659.6827681940049,659.6827681940049,659.6827681940049,659.6827681940049,659.6827681940049,659.6827681940049,659.6827681940049,659.6827681940049,659.6827681940049,659.6827681940049,659.6827681940049,j,3.258333081379533,dist2,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PÁLMAFA UTCA,stimuli/objects/039a.jpg,object,1,stimuli/objects/082a.jpg,stimuli/objects/082a.jpg,stimuli/objects/082b.jpg,stimuli/objects/075b.jpg,stimuli/objects/075a.jpg,target,lure,dist2,dist1,0,1,1,0,0,66,66,11,,,,,,,662.9719425588846,664.0103515367955,664.0103515367955,664.0103515367955,664.0103515367955,664.0103515367955,664.0103515367955,664.0103515367955,664.0103515367955,664.0103515367955,664.0103515367955,664.0103515367955,664.0103515367955,d,2.6272267811000347,target,None,664.0103515367955,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,BANÁN UTCA,stimuli/scenes/048a.jpg,scene,0,stimuli/scenes/048a.jpg,stimuli/objects/041a.jpg,stimuli/scenes/048b.jpg,stimuli/scenes/048a.jpg,stimuli/objects/041b.jpg,dist1,lure,target,dist2,0,1,1,0,0,67,67,25,,,,,,,666.6607159748673,667.7016170471907,667.7016170471907,667.7016170471907,667.7016170471907,667.7016170471907,667.7016170471907,667.7016170471907,667.7016170471907,667.7016170471907,667.7016170471907,667.7016170471907,667.7016170471907,j,1.416254661977291,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MUNKA UTCA,stimuli/objects/053a.jpg,object,2,stimuli/scenes/068a.jpg,stimuli/scenes/073b.jpg,stimuli/scenes/068a.jpg,stimuli/scenes/068b.jpg,stimuli/scenes/073a.jpg,dist2,target,lure,dist1,0,1,1,0,0,68,68,70,,,,,,,669.1485428735614,670.1919553223997,670.1919553223997,670.1919553223997,670.1919553223997,670.1919553223997,670.1919553223997,670.1919553223997,670.1919553223997,670.1919553223997,670.1919553223997,670.1919553223997,670.1919553223997,j,4.7968269642442465,lure,None,,673.6556953992695,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FÓKA UTCA,stimuli/objects/041a.jpg,object,0,stimuli/objects/041a.jpg,stimuli/objects/061a.jpg,stimuli/objects/041b.jpg,stimuli/objects/061b.jpg,stimuli/objects/041a.jpg,dist1,lure,dist2,target,0,1,1,0,0,69,69,39,,,,,,,675.0343316849321,676.0950581710786,676.0950581710786,676.0950581710786,676.0950581710786,676.0950581710786,676.0950581710786,676.0950581710786,676.0950581710786,676.0950581710786,676.0950581710786,676.0950581710786,676.0950581710786,k,2.206132212653756,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SIVATAG UTCA,stimuli/scenes/061a.jpg,scene,0,stimuli/scenes/061a.jpg,stimuli/scenes/061b.jpg,stimuli/objects/087b.jpg,stimuli/objects/087a.jpg,stimuli/scenes/061a.jpg,lure,dist2,dist1,target,0,1,1,0,0,70,70,18,,,,,,,678.3236873671412,679.3688190598041,679.3688190598041,679.3688190598041,679.3688190598041,679.3688190598041,679.3688190598041,679.3688190598041,679.3688190598041,679.3688190598041,679.3688190598041,679.3688190598041,679.3688190598041,k,2.6283209025859833,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TOJÁS UTCA,stimuli/scenes/047a.jpg,scene,1,stimuli/scenes/039a.jpg,stimuli/scenes/039b.jpg,stimuli/objects/028a.jpg,stimuli/objects/028b.jpg,stimuli/scenes/039a.jpg,lure,dist1,dist2,target,0,1,1,0,0,71,71,9,,,,,,,682.0206520687789,683.0636334642768,683.0636334642768,683.0636334642768,683.0636334642768,683.0636334642768,683.0636334642768,683.0636334642768,683.0636334642768,683.0636334642768,683.0636334642768,683.0636334642768,683.0636334642768,k,2.981707202270627,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TÜKÖR UTCA,stimuli/scenes/080a.jpg,scene,0,stimuli/scenes/080a.jpg,stimuli/scenes/065a.jpg,stimuli/scenes/065b.jpg,stimuli/scenes/080b.jpg,stimuli/scenes/080a.jpg,dist1,dist2,lure,target,0,1,1,0,0,72,72,5,,,,,,,686.0734121259302,687.1254602894187,687.1254602894187,687.1254602894187,687.1254602894187,687.1254602894187,687.1254602894187,687.1254602894187,687.1254602894187,687.1254602894187,687.1254602894187,687.1254602894187,687.1254602894187,k,2.183719227090478,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SÜTŐ UTCA,stimuli/objects/051a.jpg,object,2,stimuli/scenes/117a.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/117b.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/004a.jpg,target,lure,dist2,dist1,0,1,1,0,0,73,73,67,,,,,,,689.3363658543676,690.3931997846812,690.3931997846812,690.3931997846812,690.3931997846812,690.3931997846812,690.3931997846812,690.3931997846812,690.3931997846812,690.3931997846812,690.3931997846812,690.3931997846812,690.3931997846812,k,2.2921867482364178,dist1,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TÉRKÉP UTCA,stimuli/scenes/051a.jpg,scene,2,stimuli/objects/106a.jpg,stimuli/objects/106a.jpg,stimuli/objects/064a.jpg,stimuli/objects/064b.jpg,stimuli/objects/106b.jpg,target,dist1,dist2,lure,0,1,1,0,0,74,74,77,,,,,,,692.7154434584081,693.7508005313575,693.7508005313575,693.7508005313575,693.7508005313575,693.7508005313575,693.7508005313575,693.7508005313575,693.7508005313575,693.7508005313575,693.7508005313575,693.7508005313575,693.7508005313575,d,2.4704182911664248,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PAPRIKA UTCA,stimuli/scenes/025a.jpg,scene,0,stimuli/scenes/025a.jpg,stimuli/scenes/080b.jpg,stimuli/scenes/080a.jpg,stimuli/scenes/025a.jpg,stimuli/scenes/025b.jpg,dist2,dist1,target,lure,0,1,1,0,0,75,75,71,,,,,,,696.2402179166675,697.2778039723635,697.2778039723635,697.2778039723635,697.2778039723635,697.2778039723635,697.2778039723635,697.2778039723635,697.2778039723635,697.2778039723635,697.2778039723635,697.2778039723635,697.2778039723635,j,1.3595137223601341,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ZÁSZLÓ UTCA,stimuli/scenes/010a.jpg,scene,1,stimuli/scenes/084a.jpg,stimuli/objects/005a.jpg,stimuli/objects/005b.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/084a.jpg,dist1,dist2,lure,target,0,1,1,0,0,76,76,3,,,,,,,698.6568753570318,699.7131255287677,699.7131255287677,699.7131255287677,699.7131255287677,699.7131255287677,699.7131255287677,699.7131255287677,699.7131255287677,699.7131255287677,699.7131255287677,699.7131255287677,699.7131255287677,k,2.523922899737954,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
