CityName,StimuliFile,CityImage,StreetSign,LearningVideoFile,UpdatingVideoFile,Cue,Image,Category,CorrectResponse,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,UpdatingTrials.thisRepN,UpdatingTrials.thisTrialN,UpdatingTrials.thisN,UpdatingTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text_intro.started,city_image_update.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,key_resp_update.started,button_image_updating.started,key_resp_update.keys,key_resp_update.corr,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,short_break_key.keys,key_resp_update.rt,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TELEFON UTCA,stimuli/scenes/079a.jpg,scene,right,2,stimuli/objects/079a.jpg,stimuli/objects/079a.jpg,stimuli/objects/079b.jpg,stimuli/objects/034a.jpg,stimuli/objects/034b.jpg,target,lure,dist1,dist2,0,1,1,1,0,17,17,43,,,,,,,,,,,,,776.0059088096023,777.0368990432471,777.0368990432471,777.0368990432471,777.0368990432471,777.0368990432471,777.0368990432471,right,0,781.0677757561207,781.0677757561207,781.0677757561207,781.0677757561207,None,1.809596361592412,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,VITORLA UTCA,stimuli/scenes/034a.jpg,scene,right,1,stimuli/scenes/102a.jpg,stimuli/scenes/055a.jpg,stimuli/scenes/055b.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/102a.jpg,dist1,dist2,lure,target,0,1,1,1,0,18,18,57,,,,,,,,,,,,,783.0077253989875,784.0403477922082,784.0403477922082,784.0403477922082,784.0403477922082,784.0403477922082,784.0403477922082,down,0,788.0293764192611,788.0293764192611,788.0293764192611,788.0293764192611,None,1.4316744580864906,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,FÉSZEK UTCA,stimuli/objects/015a.jpg,object,left,2,stimuli/scenes/089a.jpg,stimuli/scenes/089a.jpg,stimuli/objects/006b.jpg,stimuli/scenes/089b.jpg,stimuli/objects/006a.jpg,target,dist2,lure,dist1,0,1,1,1,0,19,19,48,,,,,,,,,,,,,790.0154371131212,791.033680126071,791.033680126071,791.033680126071,791.033680126071,791.033680126071,791.033680126071,left,0,795.0548976045102,795.0548976045102,795.0548976045102,795.0548976045102,None,2.213133377954364,791.033680126071,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TALICSKA UTCA,stimuli/scenes/012a.jpg,scene,right,2,stimuli/objects/060a.jpg,stimuli/objects/060b.jpg,stimuli/objects/061a.jpg,stimuli/objects/060a.jpg,stimuli/objects/061b.jpg,lure,dist1,target,dist2,0,1,1,1,0,20,20,41,,,,,,,,,,,,,797.0284160319716,798.0504293758422,798.0504293758422,798.0504293758422,798.0504293758422,798.0504293758422,798.0504293758422,right,0,802.0614937394857,802.0614937394857,802.0614937394857,802.0614937394857,None,2.0119448974728584,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KOKTÉL UTCA,stimuli/objects/109a.jpg,object,left,2,stimuli/scenes/016a.jpg,stimuli/scenes/016a.jpg,stimuli/scenes/016b.jpg,stimuli/scenes/063b.jpg,stimuli/scenes/063a.jpg,target,lure,dist2,dist1,0,1,1,1,0,21,21,46,,,,,,,,,,,,,804.041275523603,805.068332457915,805.068332457915,805.068332457915,805.068332457915,805.068332457915,805.068332457915,left,0,809.0838638059795,809.0838638059795,809.0838638059795,809.0838638059795,None,3.0901011135429144,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KOCSI UTCA,stimuli/objects/106a.jpg,object,left,2,stimuli/scenes/002a.jpg,stimuli/scenes/002b.jpg,stimuli/objects/110b.jpg,stimuli/scenes/002a.jpg,stimuli/objects/110a.jpg,lure,dist2,target,dist1,0,1,1,1,0,22,22,77,,,,,,,,,,,,,811.0618106536567,812.0833425596356,812.0833425596356,812.0833425596356,812.0833425596356,812.0833425596356,812.0833425596356,down,0,816.1049061883241,816.1049061883241,816.1049061883241,816.1049061883241,None,2.4267580695450306,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,SALÁTA UTCA,stimuli/scenes/108a.jpg,scene,right,2,stimuli/objects/093a.jpg,stimuli/objects/093b.jpg,stimuli/scenes/044b.jpg,stimuli/scenes/044a.jpg,stimuli/objects/093a.jpg,lure,dist2,dist1,target,0,1,1,1,0,23,23,8,,,,,,,,,,,,,818.0608919411898,819.0820263810456,819.0820263810456,819.0820263810456,819.0820263810456,819.0820263810456,819.0820263810456,right,0,823.0807733368129,823.0807733368129,823.0807733368129,823.0807733368129,None,1.7964146677404642,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TÉRKÉP UTCA,stimuli/scenes/009a.jpg,scene,right,1,stimuli/scenes/064a.jpg,stimuli/objects/027b.jpg,stimuli/objects/027a.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/064b.jpg,dist2,dist1,target,lure,0,1,1,1,0,24,24,76,,,,,,,,,,,,,825.0645820330828,826.0851401761174,826.0851401761174,826.0851401761174,826.0851401761174,826.0851401761174,826.0851401761174,right,0,830.0882810298353,830.0882810298353,830.0882810298353,830.0882810298353,None,3.76931419223547,826.0851401761174,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KÓKUSZ UTCA,stimuli/scenes/095a.jpg,scene,right,2,stimuli/objects/046a.jpg,stimuli/scenes/015a.jpg,stimuli/objects/046b.jpg,stimuli/objects/046a.jpg,stimuli/scenes/015b.jpg,dist1,lure,target,dist2,0,1,1,1,0,25,25,51,,,,,,,,,,,,,832.0698293317109,833.0990645550191,833.0990645550191,833.0990645550191,833.0990645550191,833.0990645550191,833.0990645550191,left,0,837.1033760365099,837.1033760365099,837.1033760365099,837.1033760365099,None,1.666892634704709,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,LAKAT UTCA,stimuli/objects/020a.jpg,object,left,1,stimuli/objects/001a.jpg,stimuli/objects/001a.jpg,stimuli/objects/102b.jpg,stimuli/objects/102a.jpg,stimuli/objects/001b.jpg,target,dist2,dist1,lure,0,1,1,1,0,26,26,64,,,,,,,,,,,,,839.071616685018,840.1012801639736,840.1012801639736,840.1012801639736,840.1012801639736,840.1012801639736,840.1012801639736,left,0,844.1276364009827,844.1276364009827,844.1276364009827,844.1276364009827,None,1.4641102477908134,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,SIVATAG UTCA,stimuli/scenes/018a.jpg,scene,right,2,stimuli/objects/096a.jpg,stimuli/objects/096b.jpg,stimuli/objects/112a.jpg,stimuli/objects/096a.jpg,stimuli/objects/112b.jpg,lure,dist1,target,dist2,0,1,1,1,0,27,27,65,,,,,,,,,,,,,846.0772922411561,847.0994760170579,847.0994760170579,847.0994760170579,847.0994760170579,847.0994760170579,847.0994760170579,down,0,851.1262564659119,851.1262564659119,851.1262564659119,851.1262564659119,None,1.5860350169241428,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,ECSET UTCA,stimuli/objects/067a.jpg,object,left,1,stimuli/objects/009a.jpg,stimuli/scenes/073a.jpg,stimuli/objects/009a.jpg,stimuli/objects/009b.jpg,stimuli/scenes/073b.jpg,dist1,target,lure,dist2,0,1,1,1,0,28,28,62,,,,,,,,,,,,,853.0886265579611,854.1178291253746,854.1178291253746,854.1178291253746,854.1178291253746,854.1178291253746,854.1178291253746,left,0,858.1497592180967,858.1497592180967,858.1497592180967,858.1497592180967,None,1.5916505493223667,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KERET UTCA,stimuli/objects/063a.jpg,object,left,0,stimuli/objects/063a.jpg,stimuli/scenes/028a.jpg,stimuli/objects/063b.jpg,stimuli/scenes/028b.jpg,stimuli/objects/063a.jpg,dist1,lure,dist2,target,0,1,1,1,0,29,29,72,,,,,,,,,,,,,860.0944731682539,861.1176534071565,861.1176534071565,861.1176534071565,861.1176534071565,861.1176534071565,861.1176534071565,down,0,865.1359160132706,865.1359160132706,865.1359160132706,865.1359160132706,None,2.2080795224756002,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,BÚJÓCSKA UTCA,stimuli/scenes/068a.jpg,scene,right,0,stimuli/scenes/068a.jpg,stimuli/scenes/068b.jpg,stimuli/scenes/068a.jpg,stimuli/scenes/057b.jpg,stimuli/scenes/057a.jpg,lure,target,dist2,dist1,0,1,1,1,0,30,30,67,,,,,,,,,,,,,867.0961171481758,868.1222936231643,868.1222936231643,868.1222936231643,868.1222936231643,868.1222936231643,868.1222936231643,right,0,872.1271070688963,872.1271070688963,872.1271070688963,872.1271070688963,None,1.6037617586553097,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,POLIP UTCA,stimuli/scenes/090a.jpg,scene,right,0,stimuli/scenes/090a.jpg,stimuli/objects/008a.jpg,stimuli/objects/008b.jpg,stimuli/scenes/090b.jpg,stimuli/scenes/090a.jpg,dist1,dist2,lure,target,0,1,1,1,0,31,31,23,,,,,,,,,,,,,874.1116603147238,875.1318962555379,875.1318962555379,875.1318962555379,875.1318962555379,875.1318962555379,875.1318962555379,right,0,879.1508701331913,879.1508701331913,879.1508701331913,879.1508701331913,None,1.922000914812088,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,CUKOR UTCA,stimuli/objects/097a.jpg,object,left,2,stimuli/scenes/003a.jpg,stimuli/scenes/003a.jpg,stimuli/objects/060a.jpg,stimuli/scenes/003b.jpg,stimuli/objects/060b.jpg,target,dist1,lure,dist2,0,1,1,1,0,32,32,14,,,,,,,,,,,,,881.1144994907081,882.132526665926,882.132526665926,882.132526665926,882.132526665926,882.132526665926,882.132526665926,left,0,886.1571027021855,886.1571027021855,886.1571027021855,886.1571027021855,None,1.5449958574026823,882.132526665926,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,ÜVEG UTCA,stimuli/objects/084a.jpg,object,left,0,stimuli/objects/084a.jpg,stimuli/objects/084a.jpg,stimuli/objects/084b.jpg,stimuli/objects/043a.jpg,stimuli/objects/043b.jpg,target,lure,dist1,dist2,0,1,1,1,0,33,33,40,,,,,,,,,,,,,888.1277368571609,889.1491148136556,889.1491148136556,889.1491148136556,889.1491148136556,889.1491148136556,889.1491148136556,left,0,893.1646069753915,893.1646069753915,893.1646069753915,893.1646069753915,None,3.024662571027875,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,CSAVAR UTCA,stimuli/scenes/025a.jpg,scene,right,1,stimuli/scenes/066a.jpg,stimuli/scenes/066a.jpg,stimuli/objects/014a.jpg,stimuli/objects/014b.jpg,stimuli/scenes/066b.jpg,target,dist1,dist2,lure,0,1,1,1,0,34,34,63,,,,,,,,,,,,,895.1351630669087,896.1663545202464,896.1663545202464,896.1663545202464,896.1663545202464,896.1663545202464,896.1663545202464,down,0,900.165547458455,900.165547458455,900.165547458455,900.165547458455,None,1.9111013859510422,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KORONA UTCA,stimuli/objects/039a.jpg,object,left,2,stimuli/scenes/047a.jpg,stimuli/objects/094a.jpg,stimuli/scenes/047a.jpg,stimuli/objects/094b.jpg,stimuli/scenes/047b.jpg,dist1,target,dist2,lure,0,1,1,1,0,35,35,33,,,,,,,,,,,,,902.1399534977973,903.1646582912654,903.1646582912654,903.1646582912654,903.1646582912654,903.1646582912654,903.1646582912654,left,0,907.1795405689627,907.1795405689627,907.1795405689627,907.1795405689627,None,1.4884561393409967,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,RÓZSA UTCA,stimuli/scenes/104a.jpg,scene,right,1,stimuli/scenes/007a.jpg,stimuli/scenes/007b.jpg,stimuli/objects/117b.jpg,stimuli/scenes/007a.jpg,stimuli/objects/117a.jpg,lure,dist2,target,dist1,0,1,1,1,0,36,36,68,,,,,,,,,,,,,909.1458200123161,910.1645043436438,910.1645043436438,910.1645043436438,910.1645043436438,910.1645043436438,910.1645043436438,down,0,914.171040141955,914.171040141955,914.171040141955,914.171040141955,None,1.4162867944687605,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,ZÁSZLÓ UTCA,stimuli/scenes/069a.jpg,scene,right,0,stimuli/scenes/069a.jpg,stimuli/objects/028b.jpg,stimuli/objects/028a.jpg,stimuli/scenes/069b.jpg,stimuli/scenes/069a.jpg,dist2,dist1,lure,target,0,1,1,1,0,37,37,74,,,,,,,,,,,,,916.1598594617099,917.1807519383729,917.1807519383729,917.1807519383729,917.1807519383729,917.1807519383729,917.1807519383729,right,0,921.1909212265164,921.1909212265164,921.1909212265164,921.1909212265164,None,1.5838822312653065,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,ÁLOM UTCA,stimuli/scenes/083a.jpg,scene,right,1,stimuli/scenes/116a.jpg,stimuli/scenes/037a.jpg,stimuli/scenes/116b.jpg,stimuli/scenes/116a.jpg,stimuli/scenes/037b.jpg,dist1,lure,target,dist2,0,1,1,1,0,38,38,27,,,,,,,,,,,,,923.1762961503118,924.1867388114333,924.1867388114333,924.1867388114333,924.1867388114333,924.1867388114333,924.1867388114333,right,0,928.2443950437009,928.2443950437009,928.2443950437009,928.2443950437009,None,1.5065722614526749,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,BAGOLY UTCA,stimuli/objects/042a.jpg,object,left,1,stimuli/objects/027a.jpg,stimuli/objects/027a.jpg,stimuli/scenes/064b.jpg,stimuli/objects/027b.jpg,stimuli/scenes/064a.jpg,target,dist2,lure,dist1,0,1,1,1,0,39,39,5,,,,,,,,,,,,,930.1937924362719,931.2138822060078,931.2138822060078,931.2138822060078,931.2138822060078,931.2138822060078,931.2138822060078,left,0,935.2665526922792,935.2665526922792,935.2665526922792,935.2665526922792,None,3.086410401389003,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,PÁFRÁNY UTCA,stimuli/objects/026a.jpg,object,left,2,stimuli/scenes/111a.jpg,stimuli/scenes/111a.jpg,stimuli/scenes/111b.jpg,stimuli/objects/096b.jpg,stimuli/objects/096a.jpg,target,lure,dist2,dist1,0,1,1,1,0,40,40,70,,,,,,,,,,,,,937.201514415443,938.2305365987122,938.2305365987122,938.2305365987122,938.2305365987122,938.2305365987122,938.2305365987122,left,0,942.2445219326764,942.2445219326764,942.2445219326764,942.2445219326764,None,1.206079751253128,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,HENTES UTCA,stimuli/objects/032a.jpg,object,left,1,stimuli/objects/120a.jpg,stimuli/objects/017a.jpg,stimuli/objects/120a.jpg,stimuli/objects/120b.jpg,stimuli/objects/017b.jpg,dist1,target,lure,dist2,0,1,1,1,0,41,41,50,,,,,,,,,,,,,944.2217410262674,945.2431255150586,945.2431255150586,945.2431255150586,945.2431255150586,945.2431255150586,945.2431255150586,left,0,949.2713956851512,949.2713956851512,949.2713956851512,949.2713956851512,None,1.3298624716699123,945.2431255150586,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,SZÖCSKE UTCA,stimuli/objects/044a.jpg,object,left,0,stimuli/objects/044a.jpg,stimuli/scenes/082b.jpg,stimuli/objects/044b.jpg,stimuli/objects/044a.jpg,stimuli/scenes/082a.jpg,dist2,lure,target,dist1,0,1,1,1,0,42,42,42,,,,,,,,,,,,,951.2361561730504,952.2672421950847,952.2672421950847,952.2672421950847,952.2672421950847,952.2672421950847,952.2672421950847,left,0,956.2618592958897,956.2618592958897,956.2618592958897,956.2618592958897,None,2.8331420347094536,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,PÁLMAFA UTCA,stimuli/objects/080a.jpg,object,left,1,stimuli/objects/058a.jpg,stimuli/objects/058b.jpg,stimuli/objects/058a.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/067b.jpg,lure,target,dist1,dist2,0,1,1,1,0,43,43,61,,,,,,,,,,,,,958.243145108223,959.2640285659581,959.2640285659581,959.2640285659581,959.2640285659581,959.2640285659581,959.2640285659581,down,0,963.281915165484,963.281915165484,963.281915165484,963.281915165484,None,2.5240486431866884,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,VÁSÁR UTCA,stimuli/objects/086a.jpg,object,left,0,stimuli/objects/086a.jpg,stimuli/objects/086a.jpg,stimuli/scenes/050a.jpg,stimuli/scenes/050b.jpg,stimuli/objects/086b.jpg,target,dist1,dist2,lure,0,1,1,1,0,44,44,78,,,,,,,,,,,,,965.2592309806496,966.2828696444631,966.2828696444631,966.2828696444631,966.2828696444631,966.2828696444631,966.2828696444631,left,0,970.2918611485511,970.2918611485511,970.2918611485511,970.2918611485511,space,1.3131984397768974,,972.2756561618298,972.2756561618298,4.776709925383329,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TÁNYÉR UTCA,stimuli/objects/041a.jpg,object,left,0,stimuli/objects/041a.jpg,stimuli/objects/041b.jpg,stimuli/objects/044a.jpg,stimuli/objects/044b.jpg,stimuli/objects/041a.jpg,lure,dist1,dist2,target,0,1,1,1,0,45,45,21,,,,,,,,,,,,,977.0750452205539,978.1033539548516,978.1033539548516,978.1033539548516,978.1033539548516,978.1033539548516,978.1033539548516,down,0,982.1041687913239,982.1041687913239,982.1041687913239,982.1041687913239,None,1.2849659007042646,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,POGÁCSA UTCA,stimuli/scenes/092a.jpg,scene,right,1,stimuli/scenes/067a.jpg,stimuli/objects/058b.jpg,stimuli/scenes/067a.jpg,stimuli/objects/058a.jpg,stimuli/scenes/067b.jpg,dist2,target,dist1,lure,0,1,1,1,0,46,46,47,,,,,,,,,,,,,984.0760681200773,985.0986437629908,985.0986437629908,985.0986437629908,985.0986437629908,985.0986437629908,985.0986437629908,left,0,989.095587503165,989.095587503165,989.095587503165,989.095587503165,None,1.3610707204788923,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TERÍTŐ UTCA,stimuli/objects/085a.jpg,object,left,1,stimuli/objects/017a.jpg,stimuli/objects/120a.jpg,stimuli/objects/120b.jpg,stimuli/objects/017a.jpg,stimuli/objects/017b.jpg,dist1,dist2,target,lure,0,1,1,1,0,47,47,19,,,,,,,,,,,,,991.0922056194395,992.1180875711143,992.1180875711143,992.1180875711143,992.1180875711143,992.1180875711143,992.1180875711143,left,0,996.1382653564215,996.1382653564215,996.1382653564215,996.1382653564215,None,2.1182960215955973,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,HEGESZTŐ UTCA,stimuli/objects/043a.jpg,object,left,0,stimuli/objects/043a.jpg,stimuli/scenes/068b.jpg,stimuli/objects/043b.jpg,stimuli/objects/043a.jpg,stimuli/scenes/068a.jpg,dist2,lure,target,dist1,0,1,1,1,0,48,48,38,,,,,,,,,,,,,998.094528215006,999.1139026694,999.1139026694,999.1139026694,999.1139026694,999.1139026694,999.1139026694,down,0,1003.1342166736722,1003.1342166736722,1003.1342166736722,1003.1342166736722,None,1.6023709382861853,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
