CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,clock0.started,key_resp.keys,key_resp.rt,test_resp,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HARMONIKA UTCA,stimuli/objects/029a.jpg,object,0,stimuli/objects/029a.jpg,stimuli/objects/029b.jpg,stimuli/objects/029a.jpg,stimuli/scenes/005b.jpg,stimuli/scenes/005a.jpg,lure,target,dist2,dist1,0,0,0,1,0,64,64,63,,,,,,,311.3086977917701,312.365507774055,312.365507774055,312.365507774055,312.365507774055,312.365507774055,312.365507774055,312.365507774055,312.365507774055,312.365507774055,312.365507774055,312.365507774055,312.365507774055,,f,1.6584262736141682,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZOMSZÉD UTCA,stimuli/scenes/075a.jpg,scene,1,stimuli/scenes/059a.jpg,stimuli/scenes/027b.jpg,stimuli/scenes/027a.jpg,stimuli/scenes/059b.jpg,stimuli/scenes/059a.jpg,dist2,dist1,lure,target,0,0,0,1,0,65,65,39,,,,,,,314.04439087584615,315.11473585665226,315.11473585665226,315.11473585665226,315.11473585665226,315.11473585665226,315.11473585665226,315.11473585665226,315.11473585665226,315.11473585665226,315.11473585665226,315.11473585665226,315.11473585665226,,k,2.428829848766327,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZAXOFON UTCA,stimuli/scenes/044a.jpg,scene,1,stimuli/scenes/102a.jpg,stimuli/scenes/102b.jpg,stimuli/objects/116a.jpg,stimuli/objects/116b.jpg,stimuli/scenes/102a.jpg,lure,dist1,dist2,target,0,0,0,1,0,66,66,21,,,,,,,317.5623060874641,318.6073264386505,318.6073264386505,318.6073264386505,318.6073264386505,318.6073264386505,318.6073264386505,318.6073264386505,318.6073264386505,318.6073264386505,318.6073264386505,318.6073264386505,318.6073264386505,,k,2.377132188528776,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÖTÉL UTCA,stimuli/scenes/088a.jpg,scene,1,stimuli/scenes/052a.jpg,stimuli/objects/032a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/052a.jpg,stimuli/objects/032b.jpg,dist1,lure,target,dist2,0,0,0,1,0,67,67,14,,,,,,,321.0180082023144,322.06724113598466,322.06724113598466,322.06724113598466,322.06724113598466,322.06724113598466,322.06724113598466,322.06724113598466,322.06724113598466,322.06724113598466,322.06724113598466,322.06724113598466,322.06724113598466,,j,2.6605467163026333,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÓKUSZ UTCA,stimuli/objects/089a.jpg,object,0,stimuli/objects/089a.jpg,stimuli/objects/089a.jpg,stimuli/objects/075a.jpg,stimuli/objects/089b.jpg,stimuli/objects/075b.jpg,target,dist1,lure,dist2,0,0,0,1,0,68,68,3,,,,,,,324.77000890672207,325.81344965845346,325.81344965845346,325.81344965845346,325.81344965845346,325.81344965845346,325.81344965845346,325.81344965845346,325.81344965845346,325.81344965845346,325.81344965845346,325.81344965845346,325.81344965845346,329.2696528043598,None,,invalid,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ÜVEG UTCA,stimuli/scenes/111a.jpg,scene,1,stimuli/scenes/077a.jpg,stimuli/scenes/077b.jpg,stimuli/objects/115b.jpg,stimuli/scenes/077a.jpg,stimuli/objects/115a.jpg,lure,dist2,target,dist1,0,0,0,1,0,69,69,49,,,,,,,330.7724627479911,331.8170971404761,331.8170971404761,331.8170971404761,331.8170971404761,331.8170971404761,331.8170971404761,331.8170971404761,331.8170971404761,331.8170971404761,331.8170971404761,331.8170971404761,331.8170971404761,,j,3.390524746850133,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HARCSA UTCA,stimuli/objects/107a.jpg,object,2,stimuli/scenes/007a.jpg,stimuli/objects/031b.jpg,stimuli/objects/031a.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/007b.jpg,dist2,dist1,target,lure,0,0,0,1,0,70,70,22,,,,,,,335.2297967132181,336.30062095448375,336.30062095448375,336.30062095448375,336.30062095448375,336.30062095448375,336.30062095448375,336.30062095448375,336.30062095448375,336.30062095448375,336.30062095448375,336.30062095448375,336.30062095448375,,j,2.9543230421841145,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,BETON UTCA,stimuli/scenes/086a.jpg,scene,2,stimuli/objects/031a.jpg,stimuli/objects/031a.jpg,stimuli/scenes/007b.jpg,stimuli/scenes/007a.jpg,stimuli/objects/031b.jpg,target,dist2,dist1,lure,0,0,0,1,0,71,71,51,,,,,,,339.28694569319487,340.33260671794415,340.33260671794415,340.33260671794415,340.33260671794415,340.33260671794415,340.33260671794415,340.33260671794415,340.33260671794415,340.33260671794415,340.33260671794415,340.33260671794415,340.33260671794415,343.77721896767616,k,3.7722144927829504,lure,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZIKLA UTCA,stimuli/scenes/116a.jpg,scene,0,stimuli/scenes/116a.jpg,stimuli/scenes/116a.jpg,stimuli/objects/024a.jpg,stimuli/scenes/116b.jpg,stimuli/objects/024b.jpg,target,dist1,lure,dist2,0,0,0,1,0,72,72,79,,,,,,,344.12714407779276,345.1611722204834,345.1611722204834,345.1611722204834,345.1611722204834,345.1611722204834,345.1611722204834,345.1611722204834,345.1611722204834,345.1611722204834,345.1611722204834,345.1611722204834,345.1611722204834,,d,2.11034001968801,target,None,345.1611722204834,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,AKÁC UTCA,stimuli/scenes/031a.jpg,scene,0,stimuli/scenes/031a.jpg,stimuli/scenes/031a.jpg,stimuli/objects/020b.jpg,stimuli/objects/020a.jpg,stimuli/scenes/031b.jpg,target,dist2,dist1,lure,0,0,0,1,0,73,73,15,,,,,,,347.3126195818186,348.36960901506245,348.36960901506245,348.36960901506245,348.36960901506245,348.36960901506245,348.36960901506245,348.36960901506245,348.36960901506245,348.36960901506245,348.36960901506245,348.36960901506245,348.36960901506245,,d,2.245980793610215,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KERÉK UTCA,stimuli/scenes/083a.jpg,scene,2,stimuli/objects/079a.jpg,stimuli/objects/079b.jpg,stimuli/scenes/035b.jpg,stimuli/objects/079a.jpg,stimuli/scenes/035a.jpg,lure,dist2,target,dist1,0,0,0,1,0,74,74,24,,,,,,,350.6472553052008,351.7002392876893,351.7002392876893,351.7002392876893,351.7002392876893,351.7002392876893,351.7002392876893,351.7002392876893,351.7002392876893,351.7002392876893,351.7002392876893,351.7002392876893,351.7002392876893,355.13697685673833,j,4.306578833609819,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KOCKA UTCA,stimuli/scenes/090a.jpg,scene,2,stimuli/objects/119a.jpg,stimuli/objects/119b.jpg,stimuli/scenes/103b.jpg,stimuli/scenes/103a.jpg,stimuli/objects/119a.jpg,lure,dist2,dist1,target,0,0,0,1,0,75,75,36,,,,,,,356.0440123807639,357.0831646639854,357.0831646639854,357.0831646639854,357.0831646639854,357.0831646639854,357.0831646639854,357.0831646639854,357.0831646639854,357.0831646639854,357.0831646639854,357.0831646639854,357.0831646639854,,k,2.987954029813409,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,RÓZSA UTCA,stimuli/scenes/033a.jpg,scene,1,stimuli/scenes/084a.jpg,stimuli/objects/109a.jpg,stimuli/scenes/084b.jpg,stimuli/objects/109b.jpg,stimuli/scenes/084a.jpg,dist1,lure,dist2,target,0,0,0,1,0,76,76,77,,,,,,,360.0929594989866,361.1630858425051,361.1630858425051,361.1630858425051,361.1630858425051,361.1630858425051,361.1630858425051,361.1630858425051,361.1630858425051,361.1630858425051,361.1630858425051,361.1630858425051,361.1630858425051,364.5916993021965,k,4.859798246994615,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PÉKSÉG UTCA,stimuli/objects/027a.jpg,object,0,stimuli/objects/027a.jpg,stimuli/objects/027b.jpg,stimuli/objects/027a.jpg,stimuli/objects/039b.jpg,stimuli/objects/039a.jpg,lure,target,dist2,dist1,0,0,0,1,0,77,77,1,,,,,,,366.0597741845995,367.11870554089546,367.11870554089546,367.11870554089546,367.11870554089546,367.11870554089546,367.11870554089546,367.11870554089546,367.11870554089546,367.11870554089546,367.11870554089546,367.11870554089546,367.11870554089546,,f,1.56076155975461,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FEJSZE UTCA,stimuli/objects/102a.jpg,object,1,stimuli/objects/109a.jpg,stimuli/objects/109b.jpg,stimuli/scenes/013b.jpg,stimuli/objects/109a.jpg,stimuli/scenes/013a.jpg,lure,dist2,target,dist1,0,0,0,1,0,78,78,19,,,,,,,368.7060681693256,369.76361150480807,369.76361150480807,369.76361150480807,369.76361150480807,369.76361150480807,369.76361150480807,369.76361150480807,369.76361150480807,369.76361150480807,369.76361150480807,369.76361150480807,369.76361150480807,373.1975627671927,d,4.755999552085996,lure,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FÓKA UTCA,stimuli/scenes/032a.jpg,scene,1,stimuli/scenes/027a.jpg,stimuli/scenes/027a.jpg,stimuli/scenes/062b.jpg,stimuli/scenes/027b.jpg,stimuli/scenes/062a.jpg,target,dist2,lure,dist1,0,0,0,1,0,79,79,57,,,,,,,374.5450212843716,375.5612648371607,375.5612648371607,375.5612648371607,375.5612648371607,375.5612648371607,375.5612648371607,375.5612648371607,375.5612648371607,375.5612648371607,375.5612648371607,375.5612648371607,375.5612648371607,,d,1.950075939297676,target,None,375.5612648371607,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,CITROM UTCA,stimuli/objects/038a.jpg,object,0,stimuli/objects/038a.jpg,stimuli/objects/059b.jpg,stimuli/objects/059a.jpg,stimuli/objects/038b.jpg,stimuli/objects/038a.jpg,dist2,dist1,lure,target,0,1,1,0,0,0,0,23,,,,,380.6589133813977,380.6589133813977,383.63688915222883,384.6787179559469,384.6787179559469,384.6787179559469,384.6787179559469,384.6787179559469,384.6787179559469,384.6787179559469,384.6787179559469,384.6787179559469,384.6787179559469,384.6787179559469,384.6787179559469,,k,2.0801151767373085,target,None,,,,,66,8,2,1,377.5340732373297,377.5340732373297,space,3.032807994633913,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZŐLŐ UTCA,stimuli/objects/028a.jpg,object,0,stimuli/objects/028a.jpg,stimuli/scenes/101a.jpg,stimuli/objects/028a.jpg,stimuli/objects/028b.jpg,stimuli/scenes/101b.jpg,dist1,target,lure,dist2,0,1,1,0,0,1,1,43,,,,,,,386.783107874915,387.86523719877005,387.86523719877005,387.86523719877005,387.86523719877005,387.86523719877005,387.86523719877005,387.86523719877005,387.86523719877005,387.86523719877005,387.86523719877005,387.86523719877005,387.86523719877005,,j,3.277913374826312,lure,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,RÁDIÓ UTCA,stimuli/scenes/115a.jpg,scene,0,stimuli/scenes/115a.jpg,stimuli/scenes/037a.jpg,stimuli/scenes/037b.jpg,stimuli/scenes/115a.jpg,stimuli/scenes/115b.jpg,dist1,dist2,target,lure,0,1,1,0,0,2,2,6,,,,,,,391.18044062145054,392.24596655741334,392.24596655741334,392.24596655741334,392.24596655741334,392.24596655741334,392.24596655741334,392.24596655741334,392.24596655741334,392.24596655741334,392.24596655741334,392.24596655741334,392.24596655741334,395.67634808830917,None,,invalid,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KALAPÁCS UTCA,stimuli/objects/095a.jpg,object,2,stimuli/scenes/087a.jpg,stimuli/objects/066b.jpg,stimuli/scenes/087a.jpg,stimuli/scenes/087b.jpg,stimuli/objects/066a.jpg,dist2,target,lure,dist1,0,1,1,0,0,3,3,30,,,,,,,397.1884459257126,398.26282776892185,398.26282776892185,398.26282776892185,398.26282776892185,398.26282776892185,398.26282776892185,398.26282776892185,398.26282776892185,398.26282776892185,398.26282776892185,398.26282776892185,398.26282776892185,,k,2.5276826079934835,dist1,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KAKAÓ UTCA,stimuli/scenes/029a.jpg,scene,2,stimuli/objects/061a.jpg,stimuli/objects/037b.jpg,stimuli/objects/061a.jpg,stimuli/objects/037a.jpg,stimuli/objects/061b.jpg,dist2,target,dist1,lure,0,1,1,0,0,4,4,8,,,,,,,400.81153043732047,401.8650795184076,401.8650795184076,401.8650795184076,401.8650795184076,401.8650795184076,401.8650795184076,401.8650795184076,401.8650795184076,401.8650795184076,401.8650795184076,401.8650795184076,401.8650795184076,405.30928123928607,f,3.725533988326788,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TÁNYÉR UTCA,stimuli/objects/005a.jpg,object,1,stimuli/objects/035a.jpg,stimuli/objects/035a.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/035b.jpg,target,dist1,dist2,lure,0,1,1,0,0,5,5,32,,,,,,,405.6089013759047,406.6688562557101,406.6688562557101,406.6688562557101,406.6688562557101,406.6688562557101,406.6688562557101,406.6688562557101,406.6688562557101,406.6688562557101,406.6688562557101,406.6688562557101,406.6688562557101,,d,1.834042252972722,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TOJÁS UTCA,stimuli/objects/012a.jpg,object,0,stimuli/objects/012a.jpg,stimuli/objects/011a.jpg,stimuli/objects/012a.jpg,stimuli/objects/012b.jpg,stimuli/objects/011b.jpg,dist1,target,lure,dist2,0,1,1,0,0,6,6,27,,,,,,,408.53528025373816,409.635108018294,409.635108018294,409.635108018294,409.635108018294,409.635108018294,409.635108018294,409.635108018294,409.635108018294,409.635108018294,409.635108018294,409.635108018294,409.635108018294,,f,2.4356586150825024,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ZSEMLE UTCA,stimuli/objects/011a.jpg,object,0,stimuli/objects/011a.jpg,stimuli/scenes/014b.jpg,stimuli/scenes/014a.jpg,stimuli/objects/011b.jpg,stimuli/objects/011a.jpg,dist2,dist1,lure,target,0,1,1,0,0,7,7,12,,,,,,,412.0920976996422,413.14561972394586,413.14561972394586,413.14561972394586,413.14561972394586,413.14561972394586,413.14561972394586,413.14561972394586,413.14561972394586,413.14561972394586,413.14561972394586,413.14561972394586,413.14561972394586,,k,1.6123960837721825,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TELEP UTCA,stimuli/scenes/009a.jpg,scene,0,stimuli/scenes/009a.jpg,stimuli/scenes/009b.jpg,stimuli/scenes/009a.jpg,stimuli/objects/003b.jpg,stimuli/objects/003a.jpg,lure,target,dist2,dist1,0,1,1,0,0,8,8,13,,,,,,,414.7838434036821,415.8611586596817,415.8611586596817,415.8611586596817,415.8611586596817,415.8611586596817,415.8611586596817,415.8611586596817,415.8611586596817,415.8611586596817,415.8611586596817,415.8611586596817,415.8611586596817,,f,2.3850625418126583,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BÖGRE UTCA,stimuli/objects/074a.jpg,object,0,stimuli/objects/074a.jpg,stimuli/objects/074a.jpg,stimuli/objects/042b.jpg,stimuli/objects/074b.jpg,stimuli/objects/042a.jpg,target,dist2,lure,dist1,0,1,1,0,0,9,9,64,,,,,,,418.2755224276334,419.3649432975799,419.3649432975799,419.3649432975799,419.3649432975799,419.3649432975799,419.3649432975799,419.3649432975799,419.3649432975799,419.3649432975799,419.3649432975799,419.3649432975799,419.3649432975799,,d,1.7931296732276678,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BÚJÓCSKA UTCA,stimuli/scenes/092a.jpg,scene,0,stimuli/scenes/092a.jpg,stimuli/scenes/092b.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/092a.jpg,stimuli/scenes/106b.jpg,lure,dist1,target,dist2,0,1,1,0,0,10,10,61,,,,,,,421.1800801642239,422.2389664258808,422.2389664258808,422.2389664258808,422.2389664258808,422.2389664258808,422.2389664258808,422.2389664258808,422.2389664258808,422.2389664258808,422.2389664258808,422.2389664258808,422.2389664258808,,j,2.2629931550472975,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SALÁTA UTCA,stimuli/objects/058a.jpg,object,1,stimuli/objects/001a.jpg,stimuli/objects/001a.jpg,stimuli/objects/007b.jpg,stimuli/objects/001b.jpg,stimuli/objects/007a.jpg,target,dist2,lure,dist1,0,1,1,0,0,11,11,5,,,,,,,424.5184401907027,425.6157093066722,425.6157093066722,425.6157093066722,425.6157093066722,425.6157093066722,425.6157093066722,425.6157093066722,425.6157093066722,425.6157093066722,425.6157093066722,425.6157093066722,425.6157093066722,,d,1.878923585638404,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SIRÁLY UTCA,stimuli/objects/112a.jpg,object,0,stimuli/objects/112a.jpg,stimuli/objects/112b.jpg,stimuli/scenes/078a.jpg,stimuli/objects/112a.jpg,stimuli/scenes/078b.jpg,lure,dist1,target,dist2,0,1,1,0,0,12,12,34,,,,,,,427.5221486315131,428.6123597677797,428.6123597677797,428.6123597677797,428.6123597677797,428.6123597677797,428.6123597677797,428.6123597677797,428.6123597677797,428.6123597677797,428.6123597677797,428.6123597677797,428.6123597677797,,j,1.5541834626346827,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TULIPÁN UTCA,stimuli/scenes/101a.jpg,scene,0,stimuli/scenes/101a.jpg,stimuli/objects/057b.jpg,stimuli/scenes/101b.jpg,stimuli/objects/057a.jpg,stimuli/scenes/101a.jpg,dist2,lure,dist1,target,0,1,1,0,0,13,13,79,,,,,,,430.19225917570293,431.275327116251,431.275327116251,431.275327116251,431.275327116251,431.275327116251,431.275327116251,431.275327116251,431.275327116251,431.275327116251,431.275327116251,431.275327116251,431.275327116251,,k,2.2667131014168262,target,None,431.275327116251,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MÁLNA UTCA,stimuli/objects/067a.jpg,object,0,stimuli/objects/067a.jpg,stimuli/objects/008b.jpg,stimuli/objects/008a.jpg,stimuli/objects/067a.jpg,stimuli/objects/067b.jpg,dist2,dist1,target,lure,0,1,1,0,0,14,14,39,,,,,,,433.57083948142827,434.6605875287205,434.6605875287205,434.6605875287205,434.6605875287205,434.6605875287205,434.6605875287205,434.6605875287205,434.6605875287205,434.6605875287205,434.6605875287205,434.6605875287205,434.6605875287205,438.0806850101799,j,3.5852595325559378,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HEGEDŰ UTCA,stimuli/objects/054a.jpg,object,0,stimuli/objects/054a.jpg,stimuli/objects/054b.jpg,stimuli/objects/012a.jpg,stimuli/objects/012b.jpg,stimuli/objects/054a.jpg,lure,dist1,dist2,target,0,1,1,0,0,15,15,62,,,,,,,438.2793300803751,439.36278833448887,439.36278833448887,439.36278833448887,439.36278833448887,439.36278833448887,439.36278833448887,439.36278833448887,439.36278833448887,439.36278833448887,439.36278833448887,439.36278833448887,439.36278833448887,,d,1.5870307143777609,lure,None,439.36278833448887,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KATONA UTCA,stimuli/scenes/034a.jpg,scene,0,stimuli/scenes/034a.jpg,stimuli/scenes/092b.jpg,stimuli/scenes/034b.jpg,stimuli/scenes/034a.jpg,stimuli/scenes/092a.jpg,dist2,lure,target,dist1,0,1,1,0,0,16,16,51,,,,,,,440.9692619945854,442.04734481312335,442.04734481312335,442.04734481312335,442.04734481312335,442.04734481312335,442.04734481312335,442.04734481312335,442.04734481312335,442.04734481312335,442.04734481312335,442.04734481312335,442.04734481312335,,j,2.72725354321301,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
