CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,learning_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,test_text.started,key_resp.started,key_resp.keys,key_resp.rt,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,verbal_test_key_resp.keys,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,verbal_test_key_resp.started,verbal_test_key_resp.rt,n_remembered,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZOBOR UTCA,stimuli/objects/031a.jpg,object,1,stimuli/objects/010a.jpg,stimuli/objects/010a.jpg,stimuli/objects/044b.jpg,stimuli/objects/044a.jpg,stimuli/objects/010b.jpg,target,dist2,dist1,lure,1,1,3,1,0,30,30,79,,,,,,,,,,,2182.5607389267534,2183.5911099445075,2183.5911099445075,2183.5911099445075,2183.5911099445075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TOLMÁCS UTCA,stimuli/scenes/082a.jpg,scene,0,stimuli/scenes/082a.jpg,stimuli/scenes/082b.jpg,stimuli/objects/081b.jpg,stimuli/objects/081a.jpg,stimuli/scenes/082a.jpg,lure,dist2,dist1,target,1,1,3,1,0,31,31,2,,,,,,,,,,,2186.569550981745,2187.613303048536,2187.613303048536,2187.613303048536,2187.613303048536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ECSET UTCA,stimuli/scenes/003a.jpg,scene,2,stimuli/objects/005a.jpg,stimuli/objects/035b.jpg,stimuli/objects/005b.jpg,stimuli/objects/035a.jpg,stimuli/objects/005a.jpg,dist2,lure,dist1,target,1,1,3,1,0,32,32,11,,,,,,,,,,,2190.5713915172964,2191.598847784102,2191.598847784102,2191.598847784102,2191.598847784102,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,RIBIZLI UTCA,stimuli/objects/088a.jpg,object,0,stimuli/objects/088a.jpg,stimuli/objects/088b.jpg,stimuli/objects/065a.jpg,stimuli/objects/088a.jpg,stimuli/objects/065b.jpg,lure,dist1,target,dist2,1,1,3,1,0,33,33,34,,,,,,,,,,,2194.5789679437876,2195.6167801003903,2195.6167801003903,2195.6167801003903,2195.6167801003903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LOVAGLÁS UTCA,stimuli/objects/019a.jpg,object,0,stimuli/objects/019a.jpg,stimuli/objects/019b.jpg,stimuli/objects/019a.jpg,stimuli/scenes/017b.jpg,stimuli/scenes/017a.jpg,lure,target,dist2,dist1,1,1,3,1,0,34,34,53,,,,,,,,,,,2198.584695748985,2199.6303328257054,2199.6303328257054,2199.6303328257054,2199.6303328257054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MANDARIN UTCA,stimuli/scenes/075a.jpg,scene,0,stimuli/scenes/075a.jpg,stimuli/objects/072a.jpg,stimuli/objects/072b.jpg,stimuli/scenes/075b.jpg,stimuli/scenes/075a.jpg,dist1,dist2,lure,target,1,1,3,1,0,35,35,37,,,,,,,,,,,2202.593316534534,2203.6317774504423,2203.6317774504423,2203.6317774504423,2203.6317774504423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LEMEZ UTCA,stimuli/scenes/022a.jpg,scene,0,stimuli/scenes/022a.jpg,stimuli/scenes/077b.jpg,stimuli/scenes/022a.jpg,stimuli/scenes/022b.jpg,stimuli/scenes/077a.jpg,dist2,target,lure,dist1,1,1,3,1,0,36,36,13,,,,,,,,,,,2206.5972694251686,2207.6295543778688,2207.6295543778688,2207.6295543778688,2207.6295543778688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KATONA UTCA,stimuli/objects/077a.jpg,object,0,stimuli/objects/077a.jpg,stimuli/objects/077a.jpg,stimuli/scenes/115a.jpg,stimuli/scenes/115b.jpg,stimuli/objects/077b.jpg,target,dist1,dist2,lure,1,1,3,1,0,37,37,74,,,,,,,,,,,2210.6011834405363,2211.6463269516826,2211.6463269516826,2211.6463269516826,2211.6463269516826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZALVÉTA UTCA,stimuli/objects/072a.jpg,object,0,stimuli/objects/072a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/045a.jpg,stimuli/objects/072b.jpg,stimuli/objects/072a.jpg,dist2,dist1,lure,target,1,1,3,1,0,38,38,54,,,,,,,,,,,2214.6133500114083,2215.650765946135,2215.650765946135,2215.650765946135,2215.650765946135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TIGRIS UTCA,stimuli/scenes/021a.jpg,scene,0,stimuli/scenes/021a.jpg,stimuli/scenes/022b.jpg,stimuli/scenes/021a.jpg,stimuli/scenes/021b.jpg,stimuli/scenes/022a.jpg,dist2,target,lure,dist1,1,1,3,1,0,39,39,68,,,,,,,,,,,2218.627697046846,2219.648164378479,2219.648164378479,2219.648164378479,2219.648164378479,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,VÁSÁR UTCA,stimuli/scenes/089a.jpg,scene,0,stimuli/scenes/089a.jpg,stimuli/scenes/089a.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/082b.jpg,stimuli/scenes/082a.jpg,target,lure,dist2,dist1,1,1,3,1,0,40,40,41,,,,,,,,,,,2222.63942043297,2223.6649534367025,2223.6649534367025,2223.6649534367025,2223.6649534367025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PÁRNA UTCA,stimuli/objects/112a.jpg,object,0,stimuli/objects/112a.jpg,stimuli/objects/112b.jpg,stimuli/scenes/032b.jpg,stimuli/scenes/032a.jpg,stimuli/objects/112a.jpg,lure,dist2,dist1,target,1,1,3,1,0,41,41,77,,,,,,,,,,,2226.643338803202,2227.680101001635,2227.680101001635,2227.680101001635,2227.680101001635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LÉPCSŐ UTCA,stimuli/objects/049a.jpg,object,0,stimuli/objects/049a.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/076a.jpg,stimuli/objects/049b.jpg,stimuli/objects/049a.jpg,dist2,dist1,lure,target,1,1,3,1,0,42,42,43,,,,,,,,,,,2230.665100229904,2231.6790920980275,2231.6790920980275,2231.6790920980275,2231.6790920980275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KAKAÓ UTCA,stimuli/objects/099a.jpg,object,1,stimuli/objects/119a.jpg,stimuli/scenes/086a.jpg,stimuli/objects/119a.jpg,stimuli/scenes/086b.jpg,stimuli/objects/119b.jpg,dist1,target,dist2,lure,1,1,3,1,0,43,43,0,,,,,,,,,,,2234.6599670704454,2235.6964580714703,2235.6964580714703,2235.6964580714703,2235.6964580714703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZILVA UTCA,stimuli/objects/105a.jpg,object,0,stimuli/objects/105a.jpg,stimuli/objects/049b.jpg,stimuli/objects/105b.jpg,stimuli/objects/049a.jpg,stimuli/objects/105a.jpg,dist2,lure,dist1,target,1,1,3,1,0,44,44,36,,,,,,,,,,,2238.666700359434,2239.7057587187737,2239.7057587187737,2239.7057587187737,2239.7057587187737,space,,2242.676075335592,2242.676075335592,7.34690573439002,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÁSKA UTCA,stimuli/objects/110a.jpg,object,2,stimuli/scenes/079a.jpg,stimuli/scenes/079a.jpg,stimuli/objects/037b.jpg,stimuli/objects/037a.jpg,stimuli/scenes/079b.jpg,target,dist2,dist1,lure,1,1,3,1,0,45,45,33,,,,,,,,,,,2250.0525171607733,2251.08562938869,2251.08562938869,2251.08562938869,2251.08562938869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ZÁSZLÓ UTCA,stimuli/scenes/103a.jpg,scene,2,stimuli/objects/037a.jpg,stimuli/scenes/102b.jpg,stimuli/objects/037b.jpg,stimuli/scenes/102a.jpg,stimuli/objects/037a.jpg,dist2,lure,dist1,target,1,1,3,1,0,46,46,60,,,,,,,,,,,2254.062562977895,2255.0877398792654,2255.0877398792654,2255.0877398792654,2255.0877398792654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÁNYÉR UTCA,stimuli/objects/118a.jpg,object,0,stimuli/objects/118a.jpg,stimuli/objects/102b.jpg,stimuli/objects/102a.jpg,stimuli/objects/118b.jpg,stimuli/objects/118a.jpg,dist2,dist1,lure,target,1,1,3,1,0,47,47,28,,,,,,,,,,,2258.0771333165467,2259.100479323417,2259.100479323417,2259.100479323417,2259.100479323417,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÓKUSZ UTCA,stimuli/scenes/052a.jpg,scene,0,stimuli/scenes/052a.jpg,stimuli/scenes/052a.jpg,stimuli/objects/077b.jpg,stimuli/objects/077a.jpg,stimuli/scenes/052b.jpg,target,dist2,dist1,lure,1,1,3,1,0,48,48,19,,,,,,,,,,,2262.079296056181,2263.101252174005,2263.101252174005,2263.101252174005,2263.101252174005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SAJTÓ UTCA,stimuli/scenes/112a.jpg,scene,0,stimuli/scenes/112a.jpg,stimuli/objects/018a.jpg,stimuli/scenes/112b.jpg,stimuli/scenes/112a.jpg,stimuli/objects/018b.jpg,dist1,lure,target,dist2,1,1,3,1,0,49,49,15,,,,,,,,,,,2266.0963494684547,2267.1445623021573,2267.1445623021573,2267.1445623021573,2267.1445623021573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÉRKÉP UTCA,stimuli/scenes/013a.jpg,scene,0,stimuli/scenes/013a.jpg,stimuli/scenes/006b.jpg,stimuli/scenes/006a.jpg,stimuli/scenes/013a.jpg,stimuli/scenes/013b.jpg,dist2,dist1,target,lure,1,1,3,1,0,50,50,63,,,,,,,,,,,2270.112737327814,2271.138032723218,2271.138032723218,2271.138032723218,2271.138032723218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZAXOFON UTCA,stimuli/objects/117a.jpg,object,0,stimuli/objects/117a.jpg,stimuli/scenes/021a.jpg,stimuli/objects/117a.jpg,stimuli/objects/117b.jpg,stimuli/scenes/021b.jpg,dist1,target,lure,dist2,1,1,3,1,0,51,51,20,,,,,,,,,,,2274.125805195421,2275.1520441826433,2275.1520441826433,2275.1520441826433,2275.1520441826433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BOHÓC UTCA,stimuli/objects/064a.jpg,object,0,stimuli/objects/064a.jpg,stimuli/objects/040b.jpg,stimuli/objects/040a.jpg,stimuli/objects/064a.jpg,stimuli/objects/064b.jpg,dist2,dist1,target,lure,1,1,3,1,0,52,52,17,,,,,,,,,,,2278.1275894381106,2279.153777109459,2279.153777109459,2279.153777109459,2279.153777109459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HARCSA UTCA,stimuli/scenes/080a.jpg,scene,2,stimuli/objects/029a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/054a.jpg,stimuli/objects/029b.jpg,stimuli/objects/029a.jpg,dist2,dist1,lure,target,1,1,3,1,0,53,53,59,,,,,,,,,,,2282.128427600488,2283.1681978553534,2283.1681978553534,2283.1681978553534,2283.1681978553534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZŐLŐ UTCA,stimuli/scenes/099a.jpg,scene,0,stimuli/scenes/099a.jpg,stimuli/objects/105a.jpg,stimuli/scenes/099a.jpg,stimuli/scenes/099b.jpg,stimuli/objects/105b.jpg,dist1,target,lure,dist2,1,1,3,1,0,54,54,55,,,,,,,,,,,2286.12865059264,2287.1614723410457,2287.1614723410457,2287.1614723410457,2287.1614723410457,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KESELYŰ UTCA,stimuli/objects/003a.jpg,object,2,stimuli/scenes/100a.jpg,stimuli/objects/029a.jpg,stimuli/scenes/100b.jpg,stimuli/objects/029b.jpg,stimuli/scenes/100a.jpg,dist1,lure,dist2,target,1,1,3,1,0,55,55,6,,,,,,,,,,,2290.1420754939318,2291.170934088528,2291.170934088528,2291.170934088528,2291.170934088528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TERÍTŐ UTCA,stimuli/objects/098a.jpg,object,1,stimuli/objects/096a.jpg,stimuli/objects/096b.jpg,stimuli/objects/096a.jpg,stimuli/objects/013b.jpg,stimuli/objects/013a.jpg,lure,target,dist2,dist1,1,1,3,1,0,56,56,39,,,,,,,,,,,2294.1456523798406,2295.182257208973,2295.182257208973,2295.182257208973,2295.182257208973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SÜTŐ UTCA,stimuli/scenes/038a.jpg,scene,0,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,stimuli/objects/033b.jpg,stimuli/objects/033a.jpg,stimuli/scenes/038a.jpg,lure,dist2,dist1,target,1,1,3,1,0,57,57,5,,,,,,,,,,,2298.1509721428156,2299.181245194748,2299.181245194748,2299.181245194748,2299.181245194748,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,VITORLA UTCA,stimuli/scenes/110a.jpg,scene,1,stimuli/scenes/062a.jpg,stimuli/scenes/107a.jpg,stimuli/scenes/107b.jpg,stimuli/scenes/062b.jpg,stimuli/scenes/062a.jpg,dist1,dist2,lure,target,1,1,3,1,0,58,58,45,,,,,,,,,,,2302.1620259322226,2303.2016475256532,2303.2016475256532,2303.2016475256532,2303.2016475256532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÜGE UTCA,stimuli/scenes/115a.jpg,scene,0,stimuli/scenes/115a.jpg,stimuli/scenes/115b.jpg,stimuli/scenes/115a.jpg,stimuli/objects/084b.jpg,stimuli/objects/084a.jpg,lure,target,dist2,dist1,1,1,3,1,0,59,59,47,,,,,,,,,,,2306.1615053080022,2307.188966238871,2307.188966238871,2307.188966238871,2307.188966238871,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BÚJÓCSKA UTCA,stimuli/scenes/015a.jpg,scene,1,stimuli/scenes/086a.jpg,stimuli/scenes/105b.jpg,stimuli/scenes/086a.jpg,stimuli/scenes/105a.jpg,stimuli/scenes/086b.jpg,dist2,target,dist1,lure,1,1,3,1,0,60,60,48,,,,,,,,,,,2310.1665277499706,2311.2116706389934,2311.2116706389934,2311.2116706389934,2311.2116706389934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KANÁL UTCA,stimuli/scenes/057a.jpg,scene,1,stimuli/scenes/020a.jpg,stimuli/scenes/020b.jpg,stimuli/scenes/020a.jpg,stimuli/scenes/062a.jpg,stimuli/scenes/062b.jpg,lure,target,dist1,dist2,1,1,3,1,0,61,61,14,,,,,,,,,,,2314.1841123625636,2315.205997571349,2315.205997571349,2315.205997571349,2315.205997571349,None,2315.205997571349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZÖCSKE UTCA,stimuli/scenes/026a.jpg,scene,2,stimuli/objects/061a.jpg,stimuli/scenes/063a.jpg,stimuli/objects/061a.jpg,stimuli/scenes/063b.jpg,stimuli/objects/061b.jpg,dist1,target,dist2,lure,1,1,3,1,0,62,62,71,,,,,,,,,,,2318.1940421741456,2319.2164050899446,2319.2164050899446,2319.2164050899446,2319.2164050899446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KRÉTA UTCA,stimuli/scenes/091a.jpg,scene,0,stimuli/scenes/091a.jpg,stimuli/scenes/098b.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/091a.jpg,dist2,lure,dist1,target,1,1,3,1,0,63,63,21,,,,,,,,,,,2322.1999111771584,2323.2451999261975,2323.2451999261975,2323.2451999261975,2323.2451999261975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TULIPÁN UTCA,stimuli/objects/058a.jpg,object,0,stimuli/objects/058a.jpg,stimuli/objects/117a.jpg,stimuli/objects/117b.jpg,stimuli/objects/058b.jpg,stimuli/objects/058a.jpg,dist1,dist2,lure,target,1,1,3,1,0,64,64,1,,,,,,,,,,,2326.2041284237057,2327.234977768734,2327.234977768734,2327.234977768734,2327.234977768734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ZEBRA UTCA,stimuli/scenes/106a.jpg,scene,0,stimuli/scenes/106a.jpg,stimuli/scenes/030a.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/106b.jpg,stimuli/scenes/030b.jpg,dist1,target,lure,dist2,1,1,3,1,0,65,65,12,,,,,,,,,,,2330.2085052151233,2331.2484029810876,2331.2484029810876,2331.2484029810876,2331.2484029810876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LABDA UTCA,stimuli/objects/082a.jpg,object,0,stimuli/objects/082a.jpg,stimuli/scenes/049a.jpg,stimuli/scenes/049b.jpg,stimuli/objects/082b.jpg,stimuli/objects/082a.jpg,dist1,dist2,lure,target,1,1,3,1,0,66,66,72,,,,,,,,,,,2334.2119548991323,2335.261492308229,2335.261492308229,2335.261492308229,2335.261492308229,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KALAPÁCS UTCA,stimuli/scenes/049a.jpg,scene,0,stimuli/scenes/049a.jpg,stimuli/objects/112b.jpg,stimuli/scenes/049a.jpg,stimuli/objects/112a.jpg,stimuli/scenes/049b.jpg,dist2,target,dist1,lure,1,1,3,1,0,67,67,3,,,,,,,,,,,2338.2155818548054,2339.2512598857284,2339.2512598857284,2339.2512598857284,2339.2512598857284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,VIHAR UTCA,stimuli/objects/048a.jpg,object,2,stimuli/scenes/054a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/100b.jpg,stimuli/scenes/054a.jpg,stimuli/scenes/100a.jpg,lure,dist2,target,dist1,1,1,3,1,0,68,68,65,,,,,,,,,,,2342.227675339207,2343.268515454605,2343.268515454605,2343.268515454605,2343.268515454605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ORVOS UTCA,stimuli/objects/016a.jpg,object,0,stimuli/objects/016a.jpg,stimuli/scenes/089a.jpg,stimuli/scenes/089b.jpg,stimuli/objects/016a.jpg,stimuli/objects/016b.jpg,dist1,dist2,target,lure,1,1,3,1,0,69,69,4,,,,,,,,,,,2346.2443984635174,2347.2694550044835,2347.2694550044835,2347.2694550044835,2347.2694550044835,None,2347.2694550044835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ÁLLOMÁS UTCA,stimuli/scenes/069a.jpg,scene,0,stimuli/scenes/069a.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/106b.jpg,stimuli/scenes/069b.jpg,stimuli/scenes/069a.jpg,dist1,dist2,lure,target,1,1,3,1,0,70,70,42,,,,,,,,,,,2350.24485408701,2351.279322925955,2351.279322925955,2351.279322925955,2351.279322925955,None,2351.279322925955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_15h08.33.610,Hippopolis_Learning,2022.2.2,59.00494036260012,
