CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text_intro.started,city_image_2.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,cityname_text.started,city_image.started,text_countdown.started,fx_cross.started,plate.started,city_text.started,street_text.started,learning_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,test_text.started,key_resp.started,key_resp.keys,key_resp.rt,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,verbal_test_key_resp.keys,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,verbal_test_key_resp.started,verbal_test_key_resp.rt,n_remembered,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_vid_key.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MENTA UTCA,stimuli/objects/058a.jpg,object,2,stimuli/scenes/090a.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/090b.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/046b.jpg,target,lure,dist1,dist2,0,0,0,0,,,,,0,77,77,51,,,,,,,,,,,,,,640.8407613057643,,,,,,,,,,,,,,639.1655163578689,639.1655163578689,639.1655163578689,639.1655163578689,639.1655163578689,639.1655163578689,left,None,1.6423275209963322,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TULIPÁN UTCA,stimuli/scenes/094a.jpg,scene,0,stimuli/scenes/094a.jpg,stimuli/scenes/014a.jpg,stimuli/scenes/094b.jpg,stimuli/scenes/014b.jpg,stimuli/scenes/094a.jpg,dist1,lure,dist2,target,0,0,0,0,,,,,0,78,78,62,,,,,,,,,,,,,,643.422650532797,,,,,,,,,,,,,,641.8729961849749,641.8729961849749,641.8729961849749,641.8729961849749,641.8729961849749,641.8729961849749,right,None,1.511079402640462,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,AJÁNDÉK UTCA,stimuli/scenes/042a.jpg,scene,2,stimuli/objects/022a.jpg,stimuli/objects/022b.jpg,stimuli/objects/011b.jpg,stimuli/objects/022a.jpg,stimuli/objects/011a.jpg,lure,dist2,target,dist1,0,0,0,0,,,,,0,79,79,45,,,,,,,,,,,,,,646.7638808358461,,,,,,,,,,,,,,644.4485209770501,644.4485209770501,644.4485209770501,644.4485209770501,644.4485209770501,644.4485209770501,left,None,2.279206097126007,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KESZTYŰ UTCA,stimuli/objects/033a.jpg,object,0,stimuli/objects/033a.jpg,stimuli/objects/033b.jpg,stimuli/objects/027b.jpg,stimuli/objects/033a.jpg,stimuli/objects/027a.jpg,lure,dist2,target,dist1,0,1,1,1,0,0,0,37,,,,,,,,,651.0226975567639,651.0226975567639,0.08485156297683716,654.162444235757,654.162444235757,space,654.9054882675409,654.9054882675409,657.8528622537851,660.8952368739992,661.9104441534728,661.9104441534728,661.9104441534728,661.9104441534728,None,,,,,,,,,,,,,,,,,,,,,,,,5,647.7790542170405,647.7790542170405,space,3.139949254691601,0.10140996426343918,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZŐLŐ UTCA,stimuli/objects/031a.jpg,object,0,stimuli/objects/031a.jpg,stimuli/scenes/097a.jpg,stimuli/scenes/097b.jpg,stimuli/objects/031b.jpg,stimuli/objects/031a.jpg,dist1,dist2,lure,target,0,1,1,1,0,1,1,46,,,,,,,,,,,,,,,,,,664.8504609726369,665.9115395192057,665.9115395192057,665.9115395192057,665.9115395192057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KAKAS UTCA,stimuli/objects/100a.jpg,object,0,stimuli/objects/100a.jpg,stimuli/objects/049a.jpg,stimuli/objects/100b.jpg,stimuli/objects/049b.jpg,stimuli/objects/100a.jpg,dist1,lure,dist2,target,0,1,1,1,0,2,2,65,,,,,,,,,,,,,,,,,,668.8631012067199,669.9126355051994,669.9126355051994,669.9126355051994,669.9126355051994,None,669.9126355051994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KÖMÉNYMAG UTCA,stimuli/objects/111a.jpg,object,2,stimuli/scenes/005a.jpg,stimuli/scenes/005b.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/064b.jpg,stimuli/scenes/005a.jpg,lure,dist1,dist2,target,0,1,1,1,0,3,3,5,,,,,,,,,,,,,,,,,,672.8709908165038,673.9046955108643,673.9046955108643,673.9046955108643,673.9046955108643,None,673.9046955108643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KERÉK UTCA,stimuli/objects/060a.jpg,object,0,stimuli/objects/060a.jpg,stimuli/objects/060b.jpg,stimuli/objects/009a.jpg,stimuli/objects/009b.jpg,stimuli/objects/060a.jpg,lure,dist1,dist2,target,0,1,1,1,0,4,4,36,,,,,,,,,,,,,,,,,,676.8838848304003,677.9455651734024,677.9455651734024,677.9455651734024,677.9455651734024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BOHÓC UTCA,stimuli/objects/044a.jpg,object,0,stimuli/objects/044a.jpg,stimuli/objects/112b.jpg,stimuli/objects/044a.jpg,stimuli/objects/112a.jpg,stimuli/objects/044b.jpg,dist2,target,dist1,lure,0,1,1,1,0,5,5,49,,,,,,,,,,,,,,,,,,680.898343205452,681.9526495877653,681.9526495877653,681.9526495877653,681.9526495877653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HORDÓ UTCA,stimuli/scenes/076a.jpg,scene,0,stimuli/scenes/076a.jpg,stimuli/objects/016a.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/076a.jpg,stimuli/objects/016b.jpg,dist1,lure,target,dist2,0,1,1,1,0,6,6,72,,,,,,,,,,,,,,,,,,684.8990289755166,685.944199854508,685.944199854508,685.944199854508,685.944199854508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KECSKE UTCA,stimuli/objects/016a.jpg,object,0,stimuli/objects/016a.jpg,stimuli/objects/016a.jpg,stimuli/objects/114b.jpg,stimuli/objects/114a.jpg,stimuli/objects/016b.jpg,target,dist2,dist1,lure,0,1,1,1,0,7,7,33,,,,,,,,,,,,,,,,,,688.9068106655031,689.9565766658634,689.9565766658634,689.9565766658634,689.9565766658634,None,689.9565766658634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FOLYÓ UTCA,stimuli/scenes/098a.jpg,scene,0,stimuli/scenes/098a.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/030a.jpg,stimuli/scenes/098b.jpg,stimuli/scenes/030b.jpg,target,dist1,lure,dist2,0,1,1,1,0,8,8,70,,,,,,,,,,,,,,,,,,692.9175487831235,693.9745596759021,693.9745596759021,693.9745596759021,693.9745596759021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FÜGE UTCA,stimuli/scenes/007a.jpg,scene,0,stimuli/scenes/007a.jpg,stimuli/objects/100a.jpg,stimuli/scenes/007a.jpg,stimuli/objects/100b.jpg,stimuli/scenes/007b.jpg,dist1,target,dist2,lure,0,1,1,1,0,9,9,63,,,,,,,,,,,,,,,,,,696.9278334546834,697.9562563281506,697.9562563281506,697.9562563281506,697.9562563281506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,AKÁC UTCA,stimuli/scenes/057a.jpg,scene,0,stimuli/scenes/057a.jpg,stimuli/objects/015a.jpg,stimuli/scenes/057b.jpg,stimuli/objects/015b.jpg,stimuli/scenes/057a.jpg,dist1,lure,dist2,target,0,1,1,1,0,10,10,8,,,,,,,,,,,,,,,,,,700.9306934699416,701.9784105569124,701.9784105569124,701.9784105569124,701.9784105569124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MARTINI UTCA,stimuli/objects/097a.jpg,object,1,stimuli/objects/052a.jpg,stimuli/objects/052b.jpg,stimuli/objects/052a.jpg,stimuli/objects/102a.jpg,stimuli/objects/102b.jpg,lure,target,dist1,dist2,0,1,1,1,0,11,11,56,,,,,,,,,,,,,,,,,,704.9337403979152,705.982370601967,705.982370601967,705.982370601967,705.982370601967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZIKLA UTCA,stimuli/scenes/012a.jpg,scene,1,stimuli/scenes/116a.jpg,stimuli/objects/056a.jpg,stimuli/scenes/116b.jpg,stimuli/objects/056b.jpg,stimuli/scenes/116a.jpg,dist1,lure,dist2,target,0,1,1,1,0,12,12,34,,,,,,,,,,,,,,,,,,708.9462123773992,709.9776156246662,709.9776156246662,709.9776156246662,709.9776156246662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HORGONY UTCA,stimuli/scenes/054a.jpg,scene,0,stimuli/scenes/054a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/054a.jpg,stimuli/objects/062a.jpg,stimuli/objects/062b.jpg,lure,target,dist1,dist2,0,1,1,1,0,13,13,54,,,,,,,,,,,,,,,,,,712.9525547306985,713.9790817089379,713.9790817089379,713.9790817089379,713.9790817089379,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MUSTÁR UTCA,stimuli/objects/030a.jpg,object,0,stimuli/objects/030a.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/098b.jpg,stimuli/objects/030b.jpg,stimuli/objects/030a.jpg,dist1,dist2,lure,target,0,1,1,1,0,14,14,43,,,,,,,,,,,,,,,,,,716.9572232477367,717.9940687958151,717.9940687958151,717.9940687958151,717.9940687958151,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TENISZ UTCA,stimuli/objects/065a.jpg,object,0,stimuli/objects/065a.jpg,stimuli/objects/065a.jpg,stimuli/objects/065b.jpg,stimuli/objects/069a.jpg,stimuli/objects/069b.jpg,target,lure,dist1,dist2,0,1,1,1,0,15,15,45,,,,,,,,,,,,,,,,,,720.9703315440565,721.9979713056237,721.9979713056237,721.9979713056237,721.9979713056237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PIZSAMA UTCA,stimuli/objects/004a.jpg,object,0,stimuli/objects/004a.jpg,stimuli/objects/004a.jpg,stimuli/scenes/104a.jpg,stimuli/objects/004b.jpg,stimuli/scenes/104b.jpg,target,dist1,lure,dist2,0,1,1,1,0,16,16,59,,,,,,,,,,,,,,,,,,724.9859505966306,726.043629841879,726.043629841879,726.043629841879,726.043629841879,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,RÓZSA UTCA,stimuli/scenes/083a.jpg,scene,0,stimuli/scenes/083a.jpg,stimuli/objects/033b.jpg,stimuli/objects/033a.jpg,stimuli/scenes/083b.jpg,stimuli/scenes/083a.jpg,dist2,dist1,lure,target,0,1,1,1,0,17,17,24,,,,,,,,,,,,,,,,,,728.9910815805197,730.0307902544737,730.0307902544737,730.0307902544737,730.0307902544737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,POGÁCSA UTCA,stimuli/scenes/019a.jpg,scene,1,stimuli/scenes/040a.jpg,stimuli/scenes/040b.jpg,stimuli/scenes/040a.jpg,stimuli/scenes/075b.jpg,stimuli/scenes/075a.jpg,lure,target,dist2,dist1,0,1,1,1,0,18,18,3,,,,,,,,,,,,,,,,,,733.0038633216172,734.0442291516811,734.0442291516811,734.0442291516811,734.0442291516811,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MAJOM UTCA,stimuli/objects/010a.jpg,object,1,stimuli/objects/102a.jpg,stimuli/scenes/086b.jpg,stimuli/objects/102a.jpg,stimuli/objects/102b.jpg,stimuli/scenes/086a.jpg,dist2,target,lure,dist1,0,1,1,1,0,19,19,55,,,,,,,,,,,,,,,,,,737.0080351606011,738.0369991865009,738.0369991865009,738.0369991865009,738.0369991865009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KERET UTCA,stimuli/objects/009a.jpg,object,0,stimuli/objects/009a.jpg,stimuli/objects/066a.jpg,stimuli/objects/009b.jpg,stimuli/objects/066b.jpg,stimuli/objects/009a.jpg,dist1,lure,dist2,target,0,1,1,1,0,20,20,41,,,,,,,,,,,,,,,,,,741.0195598136634,742.0527833830565,742.0527833830565,742.0527833830565,742.0527833830565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LÉPCSŐ UTCA,stimuli/objects/018a.jpg,object,0,stimuli/objects/018a.jpg,stimuli/objects/101b.jpg,stimuli/objects/101a.jpg,stimuli/objects/018a.jpg,stimuli/objects/018b.jpg,dist2,dist1,target,lure,0,1,1,1,0,21,21,75,,,,,,,,,,,,,,,,,,745.036640284583,746.0743339490145,746.0743339490145,746.0743339490145,746.0743339490145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VÖDÖR UTCA,stimuli/objects/027a.jpg,object,0,stimuli/objects/027a.jpg,stimuli/scenes/020a.jpg,stimuli/scenes/020b.jpg,stimuli/objects/027a.jpg,stimuli/objects/027b.jpg,dist1,dist2,target,lure,0,1,1,1,0,22,22,60,,,,,,,,,,,,,,,,,,749.0445286501199,750.077039392665,750.077039392665,750.077039392665,750.077039392665,None,750.077039392665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SÜTEMÉNY UTCA,stimuli/scenes/102a.jpg,scene,0,stimuli/scenes/102a.jpg,stimuli/scenes/102a.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/089a.jpg,target,lure,dist2,dist1,0,1,1,1,0,23,23,62,,,,,,,,,,,,,,,,,,753.0446570962667,754.1025030408055,754.1025030408055,754.1025030408055,754.1025030408055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TISZTÁS UTCA,stimuli/objects/101a.jpg,object,0,stimuli/objects/101a.jpg,stimuli/objects/101a.jpg,stimuli/objects/060a.jpg,stimuli/objects/060b.jpg,stimuli/objects/101b.jpg,target,dist1,dist2,lure,0,1,1,1,0,24,24,77,,,,,,,,,,,,,,,,,,757.0561282560229,758.1040487419814,758.1040487419814,758.1040487419814,758.1040487419814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KÍGYÓ UTCA,stimuli/scenes/030a.jpg,scene,0,stimuli/scenes/030a.jpg,stimuli/scenes/030a.jpg,stimuli/scenes/057a.jpg,stimuli/scenes/057b.jpg,stimuli/scenes/030b.jpg,target,dist1,dist2,lure,0,1,1,1,0,25,25,64,,,,,,,,,,,,,,,,,,761.0698427055031,762.096402650699,762.096402650699,762.096402650699,762.096402650699,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TIGRIS UTCA,stimuli/scenes/045a.jpg,scene,0,stimuli/scenes/045a.jpg,stimuli/scenes/045a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/102a.jpg,target,lure,dist2,dist1,0,1,1,1,0,26,26,17,,,,,,,,,,,,,,,,,,765.0727907344699,766.1060789935291,766.1060789935291,766.1060789935291,766.1060789935291,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HENTES UTCA,stimuli/objects/001a.jpg,object,0,stimuli/objects/001a.jpg,stimuli/objects/001b.jpg,stimuli/scenes/045a.jpg,stimuli/objects/001a.jpg,stimuli/scenes/045b.jpg,lure,dist1,target,dist2,0,1,1,1,0,27,27,9,,,,,,,,,,,,,,,,,,769.0863963309675,770.1518336310983,770.1518336310983,770.1518336310983,770.1518336310983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ZONGORA UTCA,stimuli/objects/076a.jpg,object,0,stimuli/objects/076a.jpg,stimuli/objects/076a.jpg,stimuli/objects/076b.jpg,stimuli/scenes/036a.jpg,stimuli/scenes/036b.jpg,target,lure,dist1,dist2,0,1,1,1,0,28,28,0,,,,,,,,,,,,,,,,,,773.1007371470332,774.1621643304825,774.1621643304825,774.1621643304825,774.1621643304825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BOLYGÓ UTCA,stimuli/objects/015a.jpg,object,0,stimuli/objects/015a.jpg,stimuli/scenes/066a.jpg,stimuli/objects/015a.jpg,stimuli/scenes/066b.jpg,stimuli/objects/015b.jpg,dist1,target,dist2,lure,0,1,1,1,0,29,29,13,,,,,,,,,,,,,,,,,,777.1071401461959,778.1321963761002,778.1321963761002,778.1321963761002,778.1321963761002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,POLIP UTCA,stimuli/scenes/050a.jpg,scene,0,stimuli/scenes/050a.jpg,stimuli/scenes/050a.jpg,stimuli/objects/004b.jpg,stimuli/scenes/050b.jpg,stimuli/objects/004a.jpg,target,dist2,lure,dist1,0,1,1,1,0,30,30,44,,,,,,,,,,,,,,,,,,781.1111757662147,782.1444988567382,782.1444988567382,782.1444988567382,782.1444988567382,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LEGELŐ UTCA,stimuli/objects/083a.jpg,object,1,stimuli/objects/012a.jpg,stimuli/scenes/072b.jpg,stimuli/scenes/072a.jpg,stimuli/objects/012b.jpg,stimuli/objects/012a.jpg,dist2,dist1,lure,target,0,1,1,1,0,31,31,31,,,,,,,,,,,,,,,,,,785.1177112534642,786.182753264904,786.182753264904,786.182753264904,786.182753264904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,REPÜLŐ UTCA,stimuli/objects/119a.jpg,object,2,stimuli/scenes/101a.jpg,stimuli/objects/084a.jpg,stimuli/scenes/101a.jpg,stimuli/objects/084b.jpg,stimuli/scenes/101b.jpg,dist1,target,dist2,lure,0,1,1,1,0,32,32,4,,,,,,,,,,,,,,,,,,789.123373746872,790.173238646239,790.173238646239,790.173238646239,790.173238646239,None,790.173238646239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TELEP UTCA,stimuli/scenes/033a.jpg,scene,0,stimuli/scenes/033a.jpg,stimuli/scenes/033b.jpg,stimuli/objects/018a.jpg,stimuli/objects/018b.jpg,stimuli/scenes/033a.jpg,lure,dist1,dist2,target,0,1,1,1,0,33,33,67,,,,,,,,,,,,,,,,,,793.1476695667952,794.1882353741676,794.1882353741676,794.1882353741676,794.1882353741676,None,794.1882353741676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
