CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,learning_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,test_text.started,key_resp.started,key_resp.keys,key_resp.rt,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,verbal_test_key_resp.keys,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,verbal_test_key_resp.started,verbal_test_key_resp.rt,n_remembered,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KATONA UTCA,stimuli/scenes/034a.jpg,scene,0,stimuli/scenes/034a.jpg,stimuli/scenes/092b.jpg,stimuli/scenes/034b.jpg,stimuli/scenes/034a.jpg,stimuli/scenes/092a.jpg,dist2,lure,target,dist1,0,0,0,0,0,38,38,51,,,,,,,,,,,286.589219648391,287.60002525523305,287.60002525523305,287.60002525523305,287.60002525523305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TÁNYÉR UTCA,stimuli/objects/005a.jpg,object,1,stimuli/objects/035a.jpg,stimuli/objects/035a.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/035b.jpg,target,dist1,dist2,lure,0,0,0,0,0,39,39,32,,,,,,,,,,,290.6046421453357,291.66659679450095,291.66659679450095,291.66659679450095,291.66659679450095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KÖNYVTÁR UTCA,stimuli/objects/099a.jpg,object,0,stimuli/objects/099a.jpg,stimuli/objects/099a.jpg,stimuli/objects/026a.jpg,stimuli/objects/026b.jpg,stimuli/objects/099b.jpg,target,dist1,dist2,lure,0,0,0,0,0,40,40,52,,,,,,,,,,,294.6171256303787,295.6646744646132,295.6646744646132,295.6646744646132,295.6646744646132,None,295.6646744646132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TENISZ UTCA,stimuli/scenes/043a.jpg,scene,1,stimuli/scenes/003a.jpg,stimuli/scenes/003b.jpg,stimuli/scenes/003a.jpg,stimuli/objects/110b.jpg,stimuli/objects/110a.jpg,lure,target,dist2,dist1,0,0,0,0,0,41,41,78,,,,,,,,,,,298.61797623336315,299.6391787827015,299.6391787827015,299.6391787827015,299.6391787827015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LÉPCSŐ UTCA,stimuli/objects/060a.jpg,object,0,stimuli/objects/060a.jpg,stimuli/scenes/066b.jpg,stimuli/objects/060a.jpg,stimuli/objects/060b.jpg,stimuli/scenes/066a.jpg,dist2,target,lure,dist1,0,0,0,0,0,42,42,11,,,,,,,,,,,302.6286437511444,303.66886838525534,303.66886838525534,303.66886838525534,303.66886838525534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KÍGYÓ UTCA,stimuli/objects/086a.jpg,object,2,stimuli/scenes/109a.jpg,stimuli/scenes/109a.jpg,stimuli/scenes/016a.jpg,stimuli/scenes/109b.jpg,stimuli/scenes/016b.jpg,target,dist1,lure,dist2,0,0,0,0,0,43,43,73,,,,,,,,,,,306.64223068766296,307.6754704285413,307.6754704285413,307.6754704285413,307.6754704285413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HORGONY UTCA,stimuli/objects/105a.jpg,object,0,stimuli/objects/105a.jpg,stimuli/objects/105a.jpg,stimuli/scenes/017a.jpg,stimuli/scenes/017b.jpg,stimuli/objects/105b.jpg,target,dist1,dist2,lure,0,0,0,0,0,44,44,75,,,,,,,,,,,310.64666905999184,311.6769470870495,311.6769470870495,311.6769470870495,311.6769470870495,space,,314.6616017203778,314.6616017203778,7.4219621028751135,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZILVA UTCA,stimuli/scenes/104a.jpg,scene,0,stimuli/scenes/104a.jpg,stimuli/objects/088b.jpg,stimuli/scenes/104b.jpg,stimuli/objects/088a.jpg,stimuli/scenes/104a.jpg,dist2,lure,dist1,target,0,0,0,0,0,45,45,16,,,,,,,,,,,322.1011691354215,323.1382917929441,323.1382917929441,323.1382917929441,323.1382917929441,None,323.1382917929441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TELEP UTCA,stimuli/scenes/009a.jpg,scene,0,stimuli/scenes/009a.jpg,stimuli/scenes/009b.jpg,stimuli/scenes/009a.jpg,stimuli/objects/003b.jpg,stimuli/objects/003a.jpg,lure,target,dist2,dist1,0,0,0,0,0,46,46,13,,,,,,,,,,,326.11048906482756,327.1305066794157,327.1305066794157,327.1305066794157,327.1305066794157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KÖTÉNY UTCA,stimuli/scenes/078a.jpg,scene,0,stimuli/scenes/078a.jpg,stimuli/scenes/078b.jpg,stimuli/objects/041b.jpg,stimuli/scenes/078a.jpg,stimuli/objects/041a.jpg,lure,dist2,target,dist1,0,0,0,0,0,47,47,35,,,,,,,,,,,330.11171038635075,331.1317059211433,331.1317059211433,331.1317059211433,331.1317059211433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SÜTŐ UTCA,stimuli/objects/094a.jpg,object,0,stimuli/objects/094a.jpg,stimuli/objects/025a.jpg,stimuli/objects/025b.jpg,stimuli/objects/094b.jpg,stimuli/objects/094a.jpg,dist1,dist2,lure,target,0,0,0,0,0,48,48,71,,,,,,,,,,,334.12330097332597,335.1579819172621,335.1579819172621,335.1579819172621,335.1579819172621,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,POGÁCSA UTCA,stimuli/scenes/082a.jpg,scene,2,stimuli/objects/046a.jpg,stimuli/objects/046a.jpg,stimuli/objects/046b.jpg,stimuli/objects/082a.jpg,stimuli/objects/082b.jpg,target,lure,dist1,dist2,0,0,0,0,0,49,49,58,,,,,,,,,,,338.12509765662253,339.1493259873241,339.1493259873241,339.1493259873241,339.1493259873241,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SIVATAG UTCA,stimuli/scenes/014a.jpg,scene,0,stimuli/scenes/014a.jpg,stimuli/scenes/014b.jpg,stimuli/objects/114a.jpg,stimuli/objects/114b.jpg,stimuli/scenes/014a.jpg,lure,dist1,dist2,target,0,0,0,0,0,50,50,31,,,,,,,,,,,342.1410846300423,343.16552040167153,343.16552040167153,343.16552040167153,343.16552040167153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,OROSZLÁN UTCA,stimuli/objects/078a.jpg,object,0,stimuli/objects/078a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/104a.jpg,stimuli/objects/078a.jpg,stimuli/objects/078b.jpg,dist2,dist1,target,lure,0,0,0,0,0,51,51,0,,,,,,,,,,,346.1454474274069,347.1629219427705,347.1629219427705,347.1629219427705,347.1629219427705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FÜGE UTCA,stimuli/objects/045a.jpg,object,0,stimuli/objects/045a.jpg,stimuli/objects/054b.jpg,stimuli/objects/045b.jpg,stimuli/objects/045a.jpg,stimuli/objects/054a.jpg,dist2,lure,target,dist1,0,0,0,0,0,52,52,74,,,,,,,,,,,350.14983479492366,351.19809490069747,351.19809490069747,351.19809490069747,351.19809490069747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KAKAS UTCA,stimuli/scenes/028a.jpg,scene,2,stimuli/objects/037a.jpg,stimuli/objects/037a.jpg,stimuli/objects/037b.jpg,stimuli/objects/046b.jpg,stimuli/objects/046a.jpg,target,lure,dist2,dist1,0,0,0,0,0,53,53,45,,,,,,,,,,,354.16332687437534,355.1884403284639,355.1884403284639,355.1884403284639,355.1884403284639,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KECSKE UTCA,stimuli/scenes/025a.jpg,scene,0,stimuli/scenes/025a.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/025a.jpg,stimuli/scenes/025b.jpg,stimuli/scenes/004a.jpg,dist2,target,lure,dist1,0,0,0,0,0,54,54,9,,,,,,,,,,,358.1743741314858,359.19280281476676,359.19280281476676,359.19280281476676,359.19280281476676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MENTA UTCA,stimuli/scenes/106a.jpg,scene,0,stimuli/scenes/106a.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/009a.jpg,stimuli/scenes/106b.jpg,stimuli/scenes/009b.jpg,target,dist1,lure,dist2,0,0,0,0,0,55,55,48,,,,,,,,,,,362.17495820112526,363.19141354970634,363.19141354970634,363.19141354970634,363.19141354970634,None,363.19141354970634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,CSAVAR UTCA,stimuli/objects/049a.jpg,object,1,stimuli/objects/063a.jpg,stimuli/objects/113b.jpg,stimuli/objects/063b.jpg,stimuli/objects/063a.jpg,stimuli/objects/113a.jpg,dist2,lure,target,dist1,0,0,0,0,0,56,56,55,,,,,,,,,,,366.1913637891412,367.22266813740134,367.22266813740134,367.22266813740134,367.22266813740134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BONBON UTCA,stimuli/objects/041a.jpg,object,0,stimuli/objects/041a.jpg,stimuli/scenes/079a.jpg,stimuli/scenes/079b.jpg,stimuli/objects/041a.jpg,stimuli/objects/041b.jpg,dist1,dist2,target,lure,0,0,0,0,0,57,57,4,,,,,,,,,,,370.1942126080394,371.23225024342537,371.23225024342537,371.23225024342537,371.23225024342537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,REPÜLŐ UTCA,stimuli/objects/008a.jpg,object,0,stimuli/objects/008a.jpg,stimuli/scenes/120a.jpg,stimuli/scenes/120b.jpg,stimuli/objects/008b.jpg,stimuli/objects/008a.jpg,dist1,dist2,lure,target,0,0,0,0,0,58,58,20,,,,,,,,,,,374.1995205525309,375.2286369726062,375.2286369726062,375.2286369726062,375.2286369726062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TISZTÁS UTCA,stimuli/scenes/054a.jpg,scene,0,stimuli/scenes/054a.jpg,stimuli/objects/019b.jpg,stimuli/scenes/054a.jpg,stimuli/scenes/054b.jpg,stimuli/objects/019a.jpg,dist2,target,lure,dist1,0,0,0,0,0,59,59,15,,,,,,,,,,,378.203988160938,379.23349955677986,379.23349955677986,379.23349955677986,379.23349955677986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BÚJÓCSKA UTCA,stimuli/scenes/092a.jpg,scene,0,stimuli/scenes/092a.jpg,stimuli/scenes/092b.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/092a.jpg,stimuli/scenes/106b.jpg,lure,dist1,target,dist2,0,0,0,0,0,60,60,61,,,,,,,,,,,382.2081397846341,383.25004634074867,383.25004634074867,383.25004634074867,383.25004634074867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KESZTYŰ UTCA,stimuli/objects/103a.jpg,object,2,stimuli/scenes/041a.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/063b.jpg,stimuli/scenes/063a.jpg,stimuli/scenes/041b.jpg,target,dist2,dist1,lure,0,0,0,0,0,61,61,7,,,,,,,,,,,386.2161261178553,387.26193207129836,387.26193207129836,387.26193207129836,387.26193207129836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KERET UTCA,stimuli/scenes/012a.jpg,scene,0,stimuli/scenes/012a.jpg,stimuli/scenes/012a.jpg,stimuli/scenes/011b.jpg,stimuli/scenes/011a.jpg,stimuli/scenes/012b.jpg,target,dist2,dist1,lure,0,0,0,0,0,62,62,2,,,,,,,,,,,390.22220878116786,391.2412694301456,391.2412694301456,391.2412694301456,391.2412694301456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TOLMÁCS UTCA,stimuli/objects/111a.jpg,object,1,stimuli/objects/110a.jpg,stimuli/scenes/119a.jpg,stimuli/scenes/119b.jpg,stimuli/objects/110a.jpg,stimuli/objects/110b.jpg,dist1,dist2,target,lure,0,0,0,0,0,63,63,28,,,,,,,,,,,394.2259206417948,395.25797296129167,395.25797296129167,395.25797296129167,395.25797296129167,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PÁLMAFA UTCA,stimuli/scenes/015a.jpg,scene,1,stimuli/scenes/089a.jpg,stimuli/scenes/051b.jpg,stimuli/scenes/051a.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/089a.jpg,dist2,dist1,lure,target,0,0,0,0,0,64,64,46,,,,,,,,,,,398.229152308777,399.2807404939085,399.2807404939085,399.2807404939085,399.2807404939085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZOBOR UTCA,stimuli/objects/114a.jpg,object,0,stimuli/objects/114a.jpg,stimuli/objects/099b.jpg,stimuli/objects/099a.jpg,stimuli/objects/114a.jpg,stimuli/objects/114b.jpg,dist2,dist1,target,lure,0,0,0,0,0,65,65,10,,,,,,,,,,,402.23518427833915,403.2673768606037,403.2673768606037,403.2673768606037,403.2673768606037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ZSEMLE UTCA,stimuli/objects/011a.jpg,object,0,stimuli/objects/011a.jpg,stimuli/scenes/014b.jpg,stimuli/scenes/014a.jpg,stimuli/objects/011b.jpg,stimuli/objects/011a.jpg,dist2,dist1,lure,target,0,0,0,0,0,66,66,12,,,,,,,,,,,406.2493929155171,407.28109504282475,407.28109504282475,407.28109504282475,407.28109504282475,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SALÁTA UTCA,stimuli/objects/058a.jpg,object,1,stimuli/objects/001a.jpg,stimuli/objects/001a.jpg,stimuli/objects/007b.jpg,stimuli/objects/001b.jpg,stimuli/objects/007a.jpg,target,dist2,lure,dist1,0,0,0,0,0,67,67,5,,,,,,,,,,,410.25787032954395,411.2826242595911,411.2826242595911,411.2826242595911,411.2826242595911,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,CSILLAG UTCA,stimuli/scenes/006a.jpg,scene,2,stimuli/objects/082a.jpg,stimuli/scenes/109b.jpg,stimuli/objects/082a.jpg,stimuli/objects/082b.jpg,stimuli/scenes/109a.jpg,dist2,target,lure,dist1,0,0,0,0,0,68,68,47,,,,,,,,,,,414.2746544107795,415.2935321871191,415.2935321871191,415.2935321871191,415.2935321871191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TERÍTŐ UTCA,stimuli/scenes/021a.jpg,scene,1,stimuli/scenes/051a.jpg,stimuli/scenes/003b.jpg,stimuli/scenes/051b.jpg,stimuli/scenes/003a.jpg,stimuli/scenes/051a.jpg,dist2,lure,dist1,target,0,0,0,0,0,69,69,42,,,,,,,,,,,418.2777178231627,419.30236352421343,419.30236352421343,419.30236352421343,419.30236352421343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TOLLTARTÓ UTCA,stimuli/objects/003a.jpg,object,0,stimuli/objects/003a.jpg,stimuli/scenes/080a.jpg,stimuli/scenes/080b.jpg,stimuli/objects/003b.jpg,stimuli/objects/003a.jpg,dist1,dist2,lure,target,0,0,0,0,0,70,70,65,,,,,,,,,,,422.2784577086568,423.33322157897055,423.33322157897055,423.33322157897055,423.33322157897055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KUTYA UTCA,stimuli/objects/051a.jpg,object,1,stimuli/objects/007a.jpg,stimuli/objects/007b.jpg,stimuli/objects/007a.jpg,stimuli/objects/035b.jpg,stimuli/objects/035a.jpg,lure,target,dist2,dist1,0,0,0,0,0,71,71,40,,,,,,,,,,,426.2911330834031,427.3100086841732,427.3100086841732,427.3100086841732,427.3100086841732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ASZTAL UTCA,stimuli/scenes/024a.jpg,scene,2,stimuli/objects/066a.jpg,stimuli/objects/061b.jpg,stimuli/objects/066b.jpg,stimuli/objects/061a.jpg,stimuli/objects/066a.jpg,dist2,lure,dist1,target,0,0,0,0,0,72,72,70,,,,,,,,,,,430.2948250416666,431.3124662563205,431.3124662563205,431.3124662563205,431.3124662563205,None,431.3124662563205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FOGAS UTCA,stimuli/scenes/113a.jpg,scene,0,stimuli/scenes/113a.jpg,stimuli/objects/010a.jpg,stimuli/objects/010b.jpg,stimuli/scenes/113b.jpg,stimuli/scenes/113a.jpg,dist1,dist2,lure,target,0,0,0,0,0,73,73,69,,,,,,,,,,,434.3022338356823,435.3230211921036,435.3230211921036,435.3230211921036,435.3230211921036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BANÁN UTCA,stimuli/scenes/040a.jpg,scene,0,stimuli/scenes/040a.jpg,stimuli/scenes/039b.jpg,stimuli/scenes/040a.jpg,stimuli/scenes/040b.jpg,stimuli/scenes/039a.jpg,dist2,target,lure,dist1,0,0,0,0,0,74,74,29,,,,,,,,,,,438.30778312310576,439.32780571468174,439.32780571468174,439.32780571468174,439.32780571468174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LEGELŐ UTCA,stimuli/scenes/053a.jpg,scene,1,stimuli/scenes/119a.jpg,stimuli/scenes/119b.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/089a.jpg,stimuli/scenes/119a.jpg,lure,dist2,dist1,target,0,0,0,0,0,75,75,77,,,,,,,,,,,442.3107047174126,443.3350695800036,443.3350695800036,443.3350695800036,443.3350695800036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
